episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
nan,nan,nan,nan,0,19,7600,False,0,1,8fbc600aff3c4223b91a7c1c7f534dde,2021-04-05_07-43-59,1617633839,3.096601963043213,3.096601963043213,471,5e08ae53878a,172.17.0.3,3.096601963043213,0,1,315ff_00001,[],[],1411.121,5385.788,1678.831,4526.959,2.46,7600,7600,53.9,61.42,0.0,1.0,0.0016658912420044608,0.010523511205489437,-0.0018310281758507094,0.003293288677620391,0.8894419,0.009061253055309255,-3.5558287660280863,0.0
nan,nan,nan,nan,0,19,15200,False,0,2,8fbc600aff3c4223b91a7c1c7f534dde,2021-04-05_07-44-01,1617633841,2.852066993713379,5.948668956756592,471,5e08ae53878a,172.17.0.3,5.948668956756592,0,2,315ff_00001,[],[],1273.649,5967.109,1693.442,4487.9,2.689,15200,15200,41.575,61.650000000000006,0.0,1.0,0.0016658912420044608,0.0007004544138908386,-0.005978843895718455,0.002360807745329415,0.83092177,0.004318491361724834,-3.5609865546226502,0.0
0.7854520238788159,-0.4729461843762158,-0.11331540037379896,1000.0,19,19,22800,False,19,3,8fbc600aff3c4223b91a7c1c7f534dde,2021-04-05_07-44-05,1617633845,3.0908310413360596,9.039499998092651,471,5e08ae53878a,172.17.0.3,9.039499998092651,0,3,315ff_00001,"[-0.2288973538878556, -0.4729461843762158, -0.44271203554109656, -0.14506292724051706, 0.09217629031064001, -0.07240234596731654, -0.44167948850027844, -0.4220791661365624, -0.4231475584215553, -0.03975001707207626, -0.12368308490596513, -0.06658504746290195, 0.7854520238788159, 0.030037822618697252, -0.24990385450784203, 0.20916960816258467, 0.0915484229246617, -0.08852695125611076, -0.1440007597212859]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",1259.704,6033.165,1745.646,4353.69,2.769,22800,22800,44.699999999999996,61.7,0.0,0.5,0.0016658912420044608,-0.005860846349969506,-0.010555272068207463,0.0018434425408486276,0.5341764,0.005701970157679171,-3.642524981498718,0.0
0.7854520238788159,-0.4729461843762158,-0.11331540037379896,1000.0,0,19,30400,False,19,4,8fbc600aff3c4223b91a7c1c7f534dde,2021-04-05_07-44-07,1617633847,2.894456624984741,11.933956623077393,471,5e08ae53878a,172.17.0.3,11.933956623077393,0,4,315ff_00001,"[-0.2288973538878556, -0.4729461843762158, -0.44271203554109656, -0.14506292724051706, 0.09217629031064001, -0.07240234596731654, -0.44167948850027844, -0.4220791661365624, -0.4231475584215553, -0.03975001707207626, -0.12368308490596513, -0.06658504746290195, 0.7854520238788159, 0.030037822618697252, -0.24990385450784203, 0.20916960816258467, 0.0915484229246617, -0.08852695125611076, -0.1440007597212859]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",1221.849,6220.082,1753.737,4333.603,2.775,30400,30400,35.58,61.7,0.0,0.5,0.0016658912420044608,0.0013597469932089248,-0.0027728708616147437,0.0018830167575894544,0.68943805,0.004499199419903259,-3.6902919967969257,0.0
0.7854520238788159,-0.5923162250164682,-0.14427564317404115,1000.0,19,19,38000,False,38,5,8fbc600aff3c4223b91a7c1c7f534dde,2021-04-05_07-44-10,1617633850,3.000170946121216,14.934127569198608,471,5e08ae53878a,172.17.0.3,14.934127569198608,0,5,315ff_00001,"[0.11203874158219085, -0.006590919878277757, 0.41931515191074387, 0.055974820742605624, 0.15689537290779576, -0.22012162505506905, -0.3858973240067497, -0.5686890212402351, -0.415172388806702, -0.5923162250164682, -0.00971505378184967, -0.5508126318249775, -0.3341457467413218, -0.2830323594959511, -0.05481794994435385, 0.052620719763922796, -0.15825310316750818, -0.33732657441858993, -0.20943571704058772, -0.2288973538878556, -0.4729461843762158, -0.44271203554109656, -0.14506292724051706, 0.09217629031064001, -0.07240234596731654, -0.44167948850027844, -0.4220791661365624, -0.4231475584215553, -0.03975001707207626, -0.12368308490596513, -0.06658504746290195, 0.7854520238788159, 0.030037822618697252, -0.24990385450784203, 0.20916960816258467, 0.0915484229246617, -0.08852695125611076, -0.1440007597212859]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",1225.004,6204.063,1753.874,4333.265,2.698,38000,38000,45.175000000000004,61.75,0.0,0.25,0.0016658912420044608,-0.0015940172287325063,-0.004674557037651539,0.0015469997558587541,0.70562226,0.006134156312327832,-3.622976235548655,0.0
0.7854520238788159,-0.5923162250164682,-0.14427564317404115,1000.0,0,19,45600,False,38,6,8fbc600aff3c4223b91a7c1c7f534dde,2021-04-05_07-44-13,1617633853,2.939657688140869,17.873785257339478,471,5e08ae53878a,172.17.0.3,17.873785257339478,0,6,315ff_00001,"[-0.2288973538878556, -0.4729461843762158, -0.44271203554109656, -0.14506292724051706, 0.09217629031064001, -0.07240234596731654, -0.44167948850027844, -0.4220791661365624, -0.4231475584215553, -0.03975001707207626, -0.12368308490596513, -0.06658504746290195, 0.7854520238788159, 0.030037822618697252, -0.24990385450784203, 0.20916960816258467, 0.0915484229246617, -0.08852695125611076, -0.1440007597212859, 0.11203874158219085, -0.006590919878277757, 0.41931515191074387, 0.055974820742605624, 0.15689537290779576, -0.22012162505506905, -0.3858973240067497, -0.5686890212402351, -0.415172388806702, -0.5923162250164682, -0.00971505378184967, -0.5508126318249775, -0.3341457467413218, -0.2830323594959511, -0.05481794994435385, 0.052620719763922796, -0.15825310316750818, -0.33732657441858993, -0.20943571704058772]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",1212.133,6269.94,1758.708,4321.355,2.769,45600,45600,42.1,61.85,0.0,0.25,0.0016658912420044608,-0.0009361841871092717,-0.0043142127649237715,0.0021406589037117857,0.7570152,0.004949483139595637,-3.5881378094355267,0.0
0.7854520238788159,-0.5923162250164682,-0.14427564317404115,1000.0,0,19,53200,False,38,7,8fbc600aff3c4223b91a7c1c7f534dde,2021-04-05_07-44-16,1617633856,2.975796699523926,20.849581956863403,471,5e08ae53878a,172.17.0.3,20.849581956863403,0,7,315ff_00001,"[-0.2288973538878556, -0.4729461843762158, -0.44271203554109656, -0.14506292724051706, 0.09217629031064001, -0.07240234596731654, -0.44167948850027844, -0.4220791661365624, -0.4231475584215553, -0.03975001707207626, -0.12368308490596513, -0.06658504746290195, 0.7854520238788159, 0.030037822618697252, -0.24990385450784203, 0.20916960816258467, 0.0915484229246617, -0.08852695125611076, -0.1440007597212859, 0.11203874158219085, -0.006590919878277757, 0.41931515191074387, 0.055974820742605624, 0.15689537290779576, -0.22012162505506905, -0.3858973240067497, -0.5686890212402351, -0.415172388806702, -0.5923162250164682, -0.00971505378184967, -0.5508126318249775, -0.3341457467413218, -0.2830323594959511, -0.05481794994435385, 0.052620719763922796, -0.15825310316750818, -0.33732657441858993, -0.20943571704058772]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",1199.675,6335.049,1770.732,4292.009,2.75,53200,53200,41.44999999999999,61.9,0.0,0.125,0.0016658912420044608,-0.005656414541105429,-0.008640489944567283,0.0021463120084566373,0.6983591,0.006702083209529519,-3.5771254301071167,0.0
0.7854520238788159,-0.7087116055643468,-0.118568205481768,1000.0,19,19,60800,False,57,8,8fbc600aff3c4223b91a7c1c7f534dde,2021-04-05_07-44-20,1617633860,3.0744504928588867,23.92403244972229,471,5e08ae53878a,172.17.0.3,23.92403244972229,0,8,315ff_00001,"[0.08478649488082723, 0.18781938353852778, 0.20762421463907432, -0.01549841020967846, -0.38074979882699655, -0.19105568076311352, -0.49086331349781426, -0.4357286158234322, -0.05673933670162867, -0.1587771956648948, 0.22554438170800584, 0.23887718897377375, -0.18927568597517963, 0.17696470390905117, -0.055775526453808566, -0.7087116055643468, 0.41786201823886926, -0.16680773715058395, 0.034591248896135074, -0.2288973538878556, -0.4729461843762158, -0.44271203554109656, -0.14506292724051706, 0.09217629031064001, -0.07240234596731654, -0.44167948850027844, -0.4220791661365624, -0.4231475584215553, -0.03975001707207626, -0.12368308490596513, -0.06658504746290195, 0.7854520238788159, 0.030037822618697252, -0.24990385450784203, 0.20916960816258467, 0.0915484229246617, -0.08852695125611076, -0.1440007597212859, 0.11203874158219085, -0.006590919878277757, 0.41931515191074387, 0.055974820742605624, 0.15689537290779576, -0.22012162505506905, -0.3858973240067497, -0.5686890212402351, -0.415172388806702, -0.5923162250164682, -0.00971505378184967, -0.5508126318249775, -0.3341457467413218, -0.2830323594959511, -0.05481794994435385, 0.052620719763922796, -0.15825310316750818, -0.33732657441858993, -0.20943571704058772]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",1203.588,6314.452,1778.708,4272.764,2.771,60800,60800,36.96,61.82000000000001,0.0,0.125,0.0016658912420044608,-0.004449790560950836,-0.00694244591674457,0.0018612239762054136,0.71717507,0.005051454971544444,-3.6234734813372294,0.0
0.7854520238788159,-0.7087116055643468,-0.118568205481768,1000.0,0,19,68400,False,57,9,8fbc600aff3c4223b91a7c1c7f534dde,2021-04-05_07-44-22,1617633862,2.946040391921997,26.870072841644287,471,5e08ae53878a,172.17.0.3,26.870072841644287,0,9,315ff_00001,"[-0.2288973538878556, -0.4729461843762158, -0.44271203554109656, -0.14506292724051706, 0.09217629031064001, -0.07240234596731654, -0.44167948850027844, -0.4220791661365624, -0.4231475584215553, -0.03975001707207626, -0.12368308490596513, -0.06658504746290195, 0.7854520238788159, 0.030037822618697252, -0.24990385450784203, 0.20916960816258467, 0.0915484229246617, -0.08852695125611076, -0.1440007597212859, 0.11203874158219085, -0.006590919878277757, 0.41931515191074387, 0.055974820742605624, 0.15689537290779576, -0.22012162505506905, -0.3858973240067497, -0.5686890212402351, -0.415172388806702, -0.5923162250164682, -0.00971505378184967, -0.5508126318249775, -0.3341457467413218, -0.2830323594959511, -0.05481794994435385, 0.052620719763922796, -0.15825310316750818, -0.33732657441858993, -0.20943571704058772, 0.08478649488082723, 0.18781938353852778, 0.20762421463907432, -0.01549841020967846, -0.38074979882699655, -0.19105568076311352, -0.49086331349781426, -0.4357286158234322, -0.05673933670162867, -0.1587771956648948, 0.22554438170800584, 0.23887718897377375, -0.18927568597517963, 0.17696470390905117, -0.055775526453808566, -0.7087116055643468, 0.41786201823886926, -0.16680773715058395, 0.034591248896135074]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",1193.164,6369.621,1784.16,4259.707,2.744,68400,68400,41.800000000000004,61.825,0.0,0.125,0.0016658912420044608,-0.0020616489045399552,-0.004889724826595435,0.0020872681925538927,0.81509674,0.005926448242583622,-3.6475386023521423,0.0
0.9200469972784813,-0.7087116055643468,-0.12807762364843614,1000.0,19,19,76000,False,76,10,8fbc600aff3c4223b91a7c1c7f534dde,2021-04-05_07-44-26,1617633866,3.0393810272216797,29.909453868865967,471,5e08ae53878a,172.17.0.3,29.909453868865967,0,10,315ff_00001,"[-0.3812767482471721, -0.0032548028298425846, -0.49974762538170275, -0.27091341324406304, 0.07883717949355229, -0.14841789497018854, -0.1579979231729, -0.22221829651467817, -0.3434101933375642, -0.1306644135146886, 0.09420954209525934, -0.32951863090293076, -0.5087199761007479, -0.4226765355896466, -0.4612969061621428, -0.20164392232865136, 0.049936667252563405, 0.9200469972784813, -0.03678478864330936, -0.2288973538878556, -0.4729461843762158, -0.44271203554109656, -0.14506292724051706, 0.09217629031064001, -0.07240234596731654, -0.44167948850027844, -0.4220791661365624, -0.4231475584215553, -0.03975001707207626, -0.12368308490596513, -0.06658504746290195, 0.7854520238788159, 0.030037822618697252, -0.24990385450784203, 0.20916960816258467, 0.0915484229246617, -0.08852695125611076, -0.1440007597212859, 0.11203874158219085, -0.006590919878277757, 0.41931515191074387, 0.055974820742605624, 0.15689537290779576, -0.22012162505506905, -0.3858973240067497, -0.5686890212402351, -0.415172388806702, -0.5923162250164682, -0.00971505378184967, -0.5508126318249775, -0.3341457467413218, -0.2830323594959511, -0.05481794994435385, 0.052620719763922796, -0.15825310316750818, -0.33732657441858993, -0.20943571704058772, 0.08478649488082723, 0.18781938353852778, 0.20762421463907432, -0.01549841020967846, -0.38074979882699655, -0.19105568076311352, -0.49086331349781426, -0.4357286158234322, -0.05673933670162867, -0.1587771956648948, 0.22554438170800584, 0.23887718897377375, -0.18927568597517963, 0.17696470390905117, -0.055775526453808566, -0.7087116055643468, 0.41786201823886926, -0.16680773715058395, 0.034591248896135074]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",1196.921,6349.626,1785.736,4255.948,2.736,76000,76000,45.45,61.825,0.0,0.125,0.0016658912420044608,-0.0030549058069785436,-0.006357481268544992,0.002677771218198662,0.7410414,0.004998426383826882,-3.6322707335154214,0.0
