episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
0.24606163873606346,-0.47244849709001113,-0.23216416361161013,1000.0,8,8,9600,False,8,1,ad06e7185bcb4af590941567e34aaccc,2021-04-09_12-24-56,1617996296,6.0354859828948975,6.0354859828948975,7286,4650286b7eb1,172.17.0.2,6.0354859828948975,0,1,3d0f1_00001,"[-0.054457652313613214, -0.214492834043855, -0.3182154033290873, -0.2198416593250443, 0.24606163873606346, -0.47244849709001113, -0.4024496248665412, -0.42146927666079215]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.21596663599705118,1.1513732454361865,0.04887672685564408,1.1464497082239384,0.0,3619.484,2652.312,2383.482,4027.721,1.68,9600,9600,61.55555555555556,79.0111111111111,0.0,1.0,0.0006692369891822996,-0.03563895309343934,-0.05187452357262373,0.0026392351960142454,0.69184804,0.013596334904432296,-3.350230541229248,0.0
0.910144950435761,-0.47244849709001113,-0.1550706271882709,1000.0,8,8,19200,False,16,2,ad06e7185bcb4af590941567e34aaccc,2021-04-09_12-25-00,1617996300,4.534918308258057,10.570404291152954,7286,4650286b7eb1,172.17.0.2,10.570404291152954,0,2,3d0f1_00001,"[-0.07353598151296681, -0.3569769959891841, -0.04275286401875755, 0.10709091932867665, -0.37673360121483795, 0.910144950435761, -0.35561653498140305, -0.4354366181667416, -0.054457652313613214, -0.214492834043855, -0.3182154033290873, -0.2198416593250443, 0.24606163873606346, -0.47244849709001113, -0.4024496248665412, -0.42146927666079215]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.2001020792807986,1.0665785238868528,0.04514944454815538,1.0403791744677733,0.0,2933.525,3272.514,2332.244,4116.208,1.501,19200,19200,32.357142857142854,79.10000000000001,0.0,1.0,0.0006692369891822996,-0.03783048880596956,-0.05756990570574999,0.0029603314058234296,0.74926776,0.01677908698717753,-3.3399264144897463,0.0
0.910144950435761,-0.6244504225437504,-0.1302894034402271,1000.0,8,8,28800,False,24,3,ad06e7185bcb4af590941567e34aaccc,2021-04-09_12-25-06,1617996306,5.530423164367676,16.10082745552063,7286,4650286b7eb1,172.17.0.2,16.10082745552063,0,3,3d0f1_00001,"[-0.04947566807095727, 0.20416932979761016, 0.035297151108348634, -0.42750801163328844, -0.6244504225437504, 0.008452637880121072, 0.2200933977385111, -0.012394061829711034, -0.054457652313613214, -0.214492834043855, -0.3182154033290873, -0.2198416593250443, 0.24606163873606346, -0.47244849709001113, -0.4024496248665412, -0.42146927666079215, -0.07353598151296681, -0.3569769959891841, -0.04275286401875755, 0.10709091932867665, -0.37673360121483795, 0.910144950435761, -0.35561653498140305, -0.4354366181667416]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.19817077922566406,1.052653465235634,0.044534892011584754,1.0152333512053187,0.0,3027.086,3171.367,2324.701,4129.563,1.569,28800,28800,53.8375,79.3,0.0,1.0,0.0006692369891822996,-0.036856926133235296,-0.05590463579942783,0.0025663575142001113,0.8284304,0.016481352634727955,-3.3797308095296223,0.0
0.910144950435761,-0.6244504225437504,-0.036766380382179796,1000.0,8,8,38400,False,32,4,ad06e7185bcb4af590941567e34aaccc,2021-04-09_12-25-11,1617996311,4.7471184730529785,20.84794592857361,7286,4650286b7eb1,172.17.0.2,20.84794592857361,0,4,3d0f1_00001,"[0.7753155784437731, -0.26462810669403, 0.6282440292362397, 0.5090114248359743, 0.3189728596010106, -0.33326042668400757, 0.3032143079233267, 0.013551843673409891, -0.054457652313613214, -0.214492834043855, -0.3182154033290873, -0.2198416593250443, 0.24606163873606346, -0.47244849709001113, -0.4024496248665412, -0.42146927666079215, -0.07353598151296681, -0.3569769959891841, -0.04275286401875755, 0.10709091932867665, -0.37673360121483795, 0.910144950435761, -0.35561653498140305, -0.4354366181667416, -0.04947566807095727, 0.20416932979761016, 0.035297151108348634, -0.42750801163328844, -0.6244504225437504, 0.008452637880121072, 0.2200933977385111, -0.012394061829711034]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.19436789705020557,1.032507197788667,0.04364459221574652,0.9875455409529191,0.0,2852.914,3364.98,2345.657,4092.67,1.653,38400,38400,36.53333333333333,79.31666666666666,0.0,1.0,0.0006692369891822996,-0.03953332049151262,-0.0609449452534318,0.003411128024260203,0.8222955,0.01800049694875876,-3.3817806148529055,0.0
1.13913258736304,-0.6244504225437504,0.08910160724045975,1000.0,16,8,48000,False,48,5,ad06e7185bcb4af590941567e34aaccc,2021-04-09_12-25-16,1617996316,5.586206674575806,26.434152603149414,7286,4650286b7eb1,172.17.0.2,26.434152603149414,0,5,3d0f1_00001,"[-0.31208193797118444, 1.13913258736304, 0.2257519628881961, 1.0589856405136389, -0.12764432032416517, -0.14104921976038698, 0.3278774239580813, 0.9020100366119432, 0.019416229910470317, 0.07698804157229788, 0.3522110930344047, 0.5225589725101931, 0.3691933921596371, 0.7102659002304963, 0.3379185113218033, -0.008132994246643377, -0.054457652313613214, -0.214492834043855, -0.3182154033290873, -0.2198416593250443, 0.24606163873606346, -0.47244849709001113, -0.4024496248665412, -0.42146927666079215, -0.07353598151296681, -0.3569769959891841, -0.04275286401875755, 0.10709091932867665, -0.37673360121483795, 0.910144950435761, -0.35561653498140305, -0.4354366181667416, -0.04947566807095727, 0.20416932979761016, 0.035297151108348634, -0.42750801163328844, -0.6244504225437504, 0.008452637880121072, 0.2200933977385111, -0.012394061829711034, 0.7753155784437731, -0.26462810669403, 0.6282440292362397, 0.5090114248359743, 0.3189728596010106, -0.33326042668400757, 0.3032143079233267, 0.013551843673409891]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.1972213974719368,1.0201581411836995,0.043089236574834495,0.9666175735628779,0.0,2967.631,3234.904,2307.221,4160.849,1.636,48000,48000,52.9875,79.23750000000001,0.0,1.0,0.0006692369891822996,-0.03882498030240337,-0.06155500363558531,0.004268924503897627,0.8472881,0.01846109941601753,-3.3949833075205484,0.0
3.406714048568264,-0.6244504225437504,0.19145733319402816,1000.0,8,8,57600,False,56,6,ad06e7185bcb4af590941567e34aaccc,2021-04-09_12-25-21,1617996321,4.737787961959839,31.171940565109253,7286,4650286b7eb1,172.17.0.2,31.171940565109253,0,6,3d0f1_00001,"[0.3820093829758391, 0.07258829822044954, 3.406714048568264, -0.2823477369667349, 0.7326023655148737, 0.783819027842009, 0.8138989529104215, 0.5354491722583865, -0.054457652313613214, -0.214492834043855, -0.3182154033290873, -0.2198416593250443, 0.24606163873606346, -0.47244849709001113, -0.4024496248665412, -0.42146927666079215, -0.07353598151296681, -0.3569769959891841, -0.04275286401875755, 0.10709091932867665, -0.37673360121483795, 0.910144950435761, -0.35561653498140305, -0.4354366181667416, -0.04947566807095727, 0.20416932979761016, 0.035297151108348634, -0.42750801163328844, -0.6244504225437504, 0.008452637880121072, 0.2200933977385111, -0.012394061829711034, 0.7753155784437731, -0.26462810669403, 0.6282440292362397, 0.5090114248359743, 0.3189728596010106, -0.33326042668400757, 0.3032143079233267, 0.013551843673409891, -0.31208193797118444, 1.13913258736304, 0.2257519628881961, 1.0589856405136389, -0.12764432032416517, -0.14104921976038698, 0.3278774239580813, 0.9020100366119432, 0.019416229910470317, 0.07698804157229788, 0.3522110930344047, 0.5225589725101931, 0.3691933921596371, 0.7102659002304963, 0.3379185113218033, -0.008132994246643377]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.1968013318613219,1.0123420077813858,0.04273320573709082,0.9556204329263246,0.0,2859.44,3357.3,2324.93,4129.156,1.595,57600,57600,37.38571428571429,79.24285714285715,0.0,1.0,0.0006692369891822996,-0.04040004331618548,-0.06286604388306538,0.005192501979569594,0.8431662,0.01727349972973267,-3.4329565207163495,0.0
3.406714048568264,-0.6244504225437504,0.25838512270675296,1000.0,8,8,67200,False,64,7,ad06e7185bcb4af590941567e34aaccc,2021-04-09_12-25-26,1617996326,5.307594537734985,36.47953510284424,7286,4650286b7eb1,172.17.0.2,36.47953510284424,0,7,3d0f1_00001,"[0.769030005458311, 0.23761067287415405, 1.042488372979797, 2.7175075651770633, -0.015497975189611823, 1.2249895323359583, -0.065037739438222, -0.09605323983083863, -0.054457652313613214, -0.214492834043855, -0.3182154033290873, -0.2198416593250443, 0.24606163873606346, -0.47244849709001113, -0.4024496248665412, -0.42146927666079215, -0.07353598151296681, -0.3569769959891841, -0.04275286401875755, 0.10709091932867665, -0.37673360121483795, 0.910144950435761, -0.35561653498140305, -0.4354366181667416, -0.04947566807095727, 0.20416932979761016, 0.035297151108348634, -0.42750801163328844, -0.6244504225437504, 0.008452637880121072, 0.2200933977385111, -0.012394061829711034, 0.7753155784437731, -0.26462810669403, 0.6282440292362397, 0.5090114248359743, 0.3189728596010106, -0.33326042668400757, 0.3032143079233267, 0.013551843673409891, -0.31208193797118444, 1.13913258736304, 0.2257519628881961, 1.0589856405136389, -0.12764432032416517, -0.14104921976038698, 0.3278774239580813, 0.9020100366119432, 0.019416229910470317, 0.07698804157229788, 0.3522110930344047, 0.5225589725101931, 0.3691933921596371, 0.7102659002304963, 0.3379185113218033, -0.008132994246643377, 0.3820093829758391, 0.07258829822044954, 3.406714048568264, -0.2823477369667349, 0.7326023655148737, 0.783819027842009, 0.8138989529104215, 0.5354491722583865]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.1967004082088707,1.0083682429382237,0.04254652003278374,0.9491084147158808,0.0,2898.384,3312.191,2302.577,4169.242,1.591,67200,67200,47.475,79.25,0.0,1.0,0.0006692369891822996,-0.041156648993492126,-0.06407821328689654,0.004702408770099282,0.88231343,0.018219154501954715,-3.47615229288737,0.0
3.406714048568264,-0.6244504225437504,0.29491534220780413,1000.0,8,8,76800,False,72,8,ad06e7185bcb4af590941567e34aaccc,2021-04-09_12-25-31,1617996331,4.781737804412842,41.26127290725708,7286,4650286b7eb1,172.17.0.2,41.26127290725708,0,8,3d0f1_00001,"[0.009542179612183954, 0.590347511485984, 0.8438734224814308, 0.5360309122907418, 1.0083210501526603, 0.5775428519079611, 0.45219489761301923, 0.6794039601857247, -0.054457652313613214, -0.214492834043855, -0.3182154033290873, -0.2198416593250443, 0.24606163873606346, -0.47244849709001113, -0.4024496248665412, -0.42146927666079215, -0.07353598151296681, -0.3569769959891841, -0.04275286401875755, 0.10709091932867665, -0.37673360121483795, 0.910144950435761, -0.35561653498140305, -0.4354366181667416, -0.04947566807095727, 0.20416932979761016, 0.035297151108348634, -0.42750801163328844, -0.6244504225437504, 0.008452637880121072, 0.2200933977385111, -0.012394061829711034, 0.7753155784437731, -0.26462810669403, 0.6282440292362397, 0.5090114248359743, 0.3189728596010106, -0.33326042668400757, 0.3032143079233267, 0.013551843673409891, -0.31208193797118444, 1.13913258736304, 0.2257519628881961, 1.0589856405136389, -0.12764432032416517, -0.14104921976038698, 0.3278774239580813, 0.9020100366119432, 0.019416229910470317, 0.07698804157229788, 0.3522110930344047, 0.5225589725101931, 0.3691933921596371, 0.7102659002304963, 0.3379185113218033, -0.008132994246643377, 0.3820093829758391, 0.07258829822044954, 3.406714048568264, -0.2823477369667349, 0.7326023655148737, 0.783819027842009, 0.8138989529104215, 0.5354491722583865, 0.769030005458311, 0.23761067287415405, 1.042488372979797, 2.7175075651770633, -0.015497975189611823, 1.2249895323359583, -0.065037739438222, -0.09605323983083863]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.19596773520854865,1.0028069206569503,0.04229378747098898,0.9413921282470061,0.0,2818.015,3406.654,2329.717,4120.672,1.571,76800,76800,41.56666666666667,79.26666666666667,0.0,1.0,0.0006692369891822996,-0.04560863476867477,-0.07028798631081978,0.004030205719172955,0.88910764,0.020649145742257437,-3.488132807413737,0.0
3.406714048568264,-0.6244504225437504,0.33488324257852675,1000.0,8,8,86400,False,80,9,ad06e7185bcb4af590941567e34aaccc,2021-04-09_12-25-36,1617996336,5.05134391784668,46.31261682510376,7286,4650286b7eb1,172.17.0.2,46.31261682510376,0,9,3d0f1_00001,"[0.47749843039313866, 0.22867846674879977, 0.5042612575454406, 0.972363511419543, 1.0218801666007669, 1.1801440665222445, 0.5806701636209999, 0.5912587044693145, -0.054457652313613214, -0.214492834043855, -0.3182154033290873, -0.2198416593250443, 0.24606163873606346, -0.47244849709001113, -0.4024496248665412, -0.42146927666079215, -0.07353598151296681, -0.3569769959891841, -0.04275286401875755, 0.10709091932867665, -0.37673360121483795, 0.910144950435761, -0.35561653498140305, -0.4354366181667416, -0.04947566807095727, 0.20416932979761016, 0.035297151108348634, -0.42750801163328844, -0.6244504225437504, 0.008452637880121072, 0.2200933977385111, -0.012394061829711034, 0.7753155784437731, -0.26462810669403, 0.6282440292362397, 0.5090114248359743, 0.3189728596010106, -0.33326042668400757, 0.3032143079233267, 0.013551843673409891, -0.31208193797118444, 1.13913258736304, 0.2257519628881961, 1.0589856405136389, -0.12764432032416517, -0.14104921976038698, 0.3278774239580813, 0.9020100366119432, 0.019416229910470317, 0.07698804157229788, 0.3522110930344047, 0.5225589725101931, 0.3691933921596371, 0.7102659002304963, 0.3379185113218033, -0.008132994246643377, 0.3820093829758391, 0.07258829822044954, 3.406714048568264, -0.2823477369667349, 0.7326023655148737, 0.783819027842009, 0.8138989529104215, 0.5354491722583865, 0.769030005458311, 0.23761067287415405, 1.042488372979797, 2.7175075651770633, -0.015497975189611823, 1.2249895323359583, -0.065037739438222, -0.09605323983083863, 0.009542179612183954, 0.590347511485984, 0.8438734224814308, 0.5360309122907418, 1.0083210501526603, 0.5775428519079611, 0.45219489761301923, 0.6794039601857247]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.195462667137634,0.999220473917334,0.04212822481916932,0.9360256485492805,0.0,2831.723,3390.162,2304.655,4165.483,1.565,86400,86400,47.150000000000006,79.25,0.0,1.5,0.0006692369891822996,-0.041022364602734646,-0.07062123081336419,0.004672436040515701,0.87875175,0.016617620574931304,-3.5088074270884198,0.0
4.109226901940404,-0.6244504225437504,0.5041659469886696,1000.0,16,8,96000,False,96,10,ad06e7185bcb4af590941567e34aaccc,2021-04-09_12-25-41,1617996341,4.887197494506836,51.199814319610596,7286,4650286b7eb1,172.17.0.2,51.199814319610596,0,10,3d0f1_00001,"[2.400361522761265, 0.7592109716897419, 4.109226901940404, 1.092742111198151, 0.7353917897221534, 2.4372987809259263, 1.3303044651788865, 0.8269085395039619, 1.278726134174672, 0.3941449293345811, 1.0220793428037704, 0.044511813341774564, -0.09357695664567467, 2.4995307197857426, 1.8546579663709188, 0.9177524725438637, -0.054457652313613214, -0.214492834043855, -0.3182154033290873, -0.2198416593250443, 0.24606163873606346, -0.47244849709001113, -0.4024496248665412, -0.42146927666079215, -0.07353598151296681, -0.3569769959891841, -0.04275286401875755, 0.10709091932867665, -0.37673360121483795, 0.910144950435761, -0.35561653498140305, -0.4354366181667416, -0.04947566807095727, 0.20416932979761016, 0.035297151108348634, -0.42750801163328844, -0.6244504225437504, 0.008452637880121072, 0.2200933977385111, -0.012394061829711034, 0.7753155784437731, -0.26462810669403, 0.6282440292362397, 0.5090114248359743, 0.3189728596010106, -0.33326042668400757, 0.3032143079233267, 0.013551843673409891, -0.31208193797118444, 1.13913258736304, 0.2257519628881961, 1.0589856405136389, -0.12764432032416517, -0.14104921976038698, 0.3278774239580813, 0.9020100366119432, 0.019416229910470317, 0.07698804157229788, 0.3522110930344047, 0.5225589725101931, 0.3691933921596371, 0.7102659002304963, 0.3379185113218033, -0.008132994246643377, 0.3820093829758391, 0.07258829822044954, 3.406714048568264, -0.2823477369667349, 0.7326023655148737, 0.783819027842009, 0.8138989529104215, 0.5354491722583865, 0.769030005458311, 0.23761067287415405, 1.042488372979797, 2.7175075651770633, -0.015497975189611823, 1.2249895323359583, -0.065037739438222, -0.09605323983083863, 0.009542179612183954, 0.590347511485984, 0.8438734224814308, 0.5360309122907418, 1.0083210501526603, 0.5775428519079611, 0.45219489761301923, 0.6794039601857247, 0.47749843039313866, 0.22867846674879977, 0.5042612575454406, 0.972363511419543, 1.0218801666007669, 1.1801440665222445, 0.5806701636209999, 0.5912587044693145]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.19529359944146232,0.9911106982752947,0.0417627217435859,0.9250405270433527,0.0,2784.252,3447.963,2326.37,4126.601,1.542,96000,96000,44.84285714285715,79.28571428571429,0.0,1.5,0.0006692369891822996,-0.03144132489959399,-0.06218375604599714,0.009601446936527888,0.83133787,0.014093990474939345,-3.562887290318807,0.0
