episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
nan,nan,nan,nan,0,19,3800,False,0,1,183d9ae466274c85946ab688dab38769,2021-04-05_07-42-57,1617633777,1.8372528553009033,1.8372528553009033,134,5e08ae53878a,172.17.0.3,1.8372528553009033,0,1,315ff_00000,[],[],965.871,3934.274,830.38,4576.22,2.781,3800,3800,59.599999999999994,61.23333333333333,0.0,1.0,0.00044085940469045117,-0.014787107830246289,-0.030351568572223188,0.004218757734633982,0.63202655,0.011345702487354477,-3.7195995648701987,0.0
nan,nan,nan,nan,0,19,7600,False,0,2,183d9ae466274c85946ab688dab38769,2021-04-05_07-42-59,1617633779,1.3947505950927734,3.2320034503936768,134,5e08ae53878a,172.17.0.3,3.2320034503936768,0,2,315ff_00000,[],[],753.358,5044.086,825.752,4601.866,2.689,7600,7600,40.7,61.5,0.0,1.0,0.00044085940469045117,-0.012283133094509442,-0.030162049767871697,0.004007215177019437,0.91074353,0.01387170258288582,-3.668540120124817,0.0
nan,nan,nan,nan,0,19,11400,False,0,3,183d9ae466274c85946ab688dab38769,2021-04-05_07-43-00,1617633780,1.3835792541503906,4.615582704544067,134,5e08ae53878a,172.17.0.3,4.615582704544067,0,3,315ff_00000,[],[],684.999,5547.453,826.534,4597.514,2.77,11400,11400,40.25,61.5,0.0,1.0,0.00044085940469045117,-0.01337561324859659,-0.026362549203137558,0.002772165066562593,0.9335026,0.010214769979938865,-3.7314003864924112,0.0
nan,nan,nan,nan,0,19,15200,False,0,4,183d9ae466274c85946ab688dab38769,2021-04-05_07-43-01,1617633781,1.405796766281128,6.021379470825195,134,5e08ae53878a,172.17.0.3,6.021379470825195,0,4,315ff_00000,[],[],650.586,5840.884,832.521,4564.447,2.789,15200,15200,40.45,61.5,0.0,1.0,0.00044085940469045117,-0.016094423551112413,-0.03137944812575976,0.0021638173105505607,0.7968777,0.013121207912142078,-3.7652015606562297,0.0
0.8095293915887871,-0.6068467365764718,-0.07489447467224922,1000.0,19,19,19000,False,19,5,183d9ae466274c85946ab688dab38769,2021-04-05_07-43-03,1617633783,1.5902140140533447,7.61159348487854,134,5e08ae53878a,172.17.0.3,7.61159348487854,0,5,315ff_00000,"[-0.42146897002065475, -0.1224667971852621, -0.022956693045611765, -0.6068467365764718, -0.3584914572501665, -0.16891057302082257, -0.1931491045474829, -0.43429589751558706, -0.5347821436728201, 0.4141305630124055, 0.054091872849979294, -0.09531207576572176, 0.044625313616913465, 0.04377946756087714, -0.11718258861759467, -0.027545349868806412, -0.07868437333929568, 0.8095293915887871, 0.39294113302460065]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",665.354,5711.246,837.487,4537.385,2.835,19000,19000,46.8,61.5,0.0,1.0,0.00044085940469045117,-0.014998973192026218,-0.029920631057272353,0.003162550856359303,0.7883791,0.011759104998782277,-3.9182233174641925,0.0
0.8095293915887871,-0.6068467365764718,-0.07489447467224922,1000.0,0,19,22800,False,19,6,183d9ae466274c85946ab688dab38769,2021-04-05_07-43-04,1617633784,1.4084877967834473,9.020081281661987,134,5e08ae53878a,172.17.0.3,9.020081281661987,0,6,315ff_00000,"[-0.42146897002065475, -0.1224667971852621, -0.022956693045611765, -0.6068467365764718, -0.3584914572501665, -0.16891057302082257, -0.1931491045474829, -0.43429589751558706, -0.5347821436728201, 0.4141305630124055, 0.054091872849979294, -0.09531207576572176, 0.044625313616913465, 0.04377946756087714, -0.11718258861759467, -0.027545349868806412, -0.07868437333929568, 0.8095293915887871, 0.39294113302460065]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",646.031,5882.072,839.806,4524.856,2.853,22800,22800,41.7,61.6,0.0,1.0,0.00044085940469045117,-0.013144312333315611,-0.02681702032374839,0.002369193457222233,0.5132909,0.011303513140107194,-3.7471796751022337,0.0
0.8095293915887871,-0.6068467365764718,-0.07489447467224922,1000.0,0,19,26600,False,19,7,183d9ae466274c85946ab688dab38769,2021-04-05_07-43-06,1617633786,1.4085404872894287,10.428621768951416,134,5e08ae53878a,172.17.0.3,10.428621768951416,0,7,315ff_00000,"[-0.42146897002065475, -0.1224667971852621, -0.022956693045611765, -0.6068467365764718, -0.3584914572501665, -0.16891057302082257, -0.1931491045474829, -0.43429589751558706, -0.5347821436728201, 0.4141305630124055, 0.054091872849979294, -0.09531207576572176, 0.044625313616913465, 0.04377946756087714, -0.11718258861759467, -0.027545349868806412, -0.07868437333929568, 0.8095293915887871, 0.39294113302460065]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",631.996,6012.693,841.693,4514.709,2.887,26600,26600,41.15,61.6,0.0,1.0,0.00044085940469045117,-0.017775599223872025,-0.031863345702489214,0.0026544801114747924,0.9243072,0.011433263837049405,-3.7294121185938516,0.0
0.8095293915887871,-0.6068467365764718,-0.07489447467224922,1000.0,0,19,30400,False,19,8,183d9ae466274c85946ab688dab38769,2021-04-05_07-43-07,1617633787,1.388979434967041,11.817601203918457,134,5e08ae53878a,172.17.0.3,11.817601203918457,0,8,315ff_00000,"[-0.42146897002065475, -0.1224667971852621, -0.022956693045611765, -0.6068467365764718, -0.3584914572501665, -0.16891057302082257, -0.1931491045474829, -0.43429589751558706, -0.5347821436728201, 0.4141305630124055, 0.054091872849979294, -0.09531207576572176, 0.044625313616913465, 0.04377946756087714, -0.11718258861759467, -0.027545349868806412, -0.07868437333929568, 0.8095293915887871, 0.39294113302460065]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",620.986,6119.305,841.186,4517.429,2.879,30400,30400,40.7,61.6,0.0,1.0,0.00044085940469045117,-0.017698211378107467,-0.03133873008191586,0.001841466373298317,0.87748265,0.011799054158230623,-3.8838643550872805,0.0
0.8095293915887871,-0.6068467365764718,-0.07489447467224922,1000.0,0,19,34200,False,19,9,183d9ae466274c85946ab688dab38769,2021-04-05_07-43-09,1617633789,1.393202781677246,13.210803985595703,134,5e08ae53878a,172.17.0.3,13.210803985595703,0,9,315ff_00000,"[-0.42146897002065475, -0.1224667971852621, -0.022956693045611765, -0.6068467365764718, -0.3584914572501665, -0.16891057302082257, -0.1931491045474829, -0.43429589751558706, -0.5347821436728201, 0.4141305630124055, 0.054091872849979294, -0.09531207576572176, 0.044625313616913465, 0.04377946756087714, -0.11718258861759467, -0.027545349868806412, -0.07868437333929568, 0.8095293915887871, 0.39294113302460065]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",613.382,6195.16,840.286,4522.27,2.878,34200,34200,40.949999999999996,61.6,0.0,1.0,0.00044085940469045117,-0.020324684493243695,-0.0338329093841215,0.0019437073923957845,0.72037005,0.011564516027768453,-3.755038261413574,0.0
0.8095293915887871,-0.6706909254468147,-0.17054365418586584,1000.0,19,19,38000,False,38,10,183d9ae466274c85946ab688dab38769,2021-04-05_07-43-10,1617633790,1.5064570903778076,14.71726107597351,134,5e08ae53878a,172.17.0.3,14.71726107597351,0,10,315ff_00000,"[-0.16300627282636293, -0.5667065107608411, -0.34739815465160995, 0.32707933959863533, 0.20227774012141841, -0.3757505298158952, -0.17713399326190749, -0.550355063732578, -0.11945577151410802, 0.1855739280033828, -0.41166039034411667, -0.20948229446202005, -0.6706909254468147, -0.15351786685889957, -0.2943393216805974, -0.2293383132158925, -0.5573092889931971, -0.5473545741487611, -0.3990955763000024, -0.42146897002065475, -0.1224667971852621, -0.022956693045611765, -0.6068467365764718, -0.3584914572501665, -0.16891057302082257, -0.1931491045474829, -0.43429589751558706, -0.5347821436728201, 0.4141305630124055, 0.054091872849979294, -0.09531207576572176, 0.044625313616913465, 0.04377946756087714, -0.11718258861759467, -0.027545349868806412, -0.07868437333929568, 0.8095293915887871, 0.39294113302460065]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",617.623,6152.623,840.578,4520.701,2.84,38000,38000,34.9,61.6,0.0,1.0,0.00044085940469045117,-0.015196434454992414,-0.026759400498121977,0.001946743845473975,0.81715137,0.009616222387800613,-3.938671628634135,0.0
0.8095293915887871,-0.6706909254468147,-0.1705436541858659,1000.0,0,19,41800,False,38,11,183d9ae466274c85946ab688dab38769,2021-04-05_07-43-12,1617633792,1.4052791595458984,16.12254023551941,134,5e08ae53878a,172.17.0.3,16.12254023551941,0,11,315ff_00000,"[-0.42146897002065475, -0.1224667971852621, -0.022956693045611765, -0.6068467365764718, -0.3584914572501665, -0.16891057302082257, -0.1931491045474829, -0.43429589751558706, -0.5347821436728201, 0.4141305630124055, 0.054091872849979294, -0.09531207576572176, 0.044625313616913465, 0.04377946756087714, -0.11718258861759467, -0.027545349868806412, -0.07868437333929568, 0.8095293915887871, 0.39294113302460065, -0.16300627282636293, -0.5667065107608411, -0.34739815465160995, 0.32707933959863533, 0.20227774012141841, -0.3757505298158952, -0.17713399326190749, -0.550355063732578, -0.11945577151410802, 0.1855739280033828, -0.41166039034411667, -0.20948229446202005, -0.6706909254468147, -0.15351786685889957, -0.2943393216805974, -0.2293383132158925, -0.5573092889931971, -0.5473545741487611, -0.3990955763000024]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",575.772,6599.829,842.609,4509.804,2.806,41800,41800,40.949999999999996,61.6,0.0,1.0,0.00044085940469045117,-0.016566829041888317,-0.02925728807846705,0.0019808897865004837,0.7206993,0.010709570798402032,-3.9242661158243815,0.0
0.8095293915887871,-0.6706909254468147,-0.1705436541858659,1000.0,0,19,45600,False,38,12,183d9ae466274c85946ab688dab38769,2021-04-05_07-43-13,1617633793,1.4147346019744873,17.537274837493896,134,5e08ae53878a,172.17.0.3,17.537274837493896,0,12,315ff_00000,"[-0.42146897002065475, -0.1224667971852621, -0.022956693045611765, -0.6068467365764718, -0.3584914572501665, -0.16891057302082257, -0.1931491045474829, -0.43429589751558706, -0.5347821436728201, 0.4141305630124055, 0.054091872849979294, -0.09531207576572176, 0.044625313616913465, 0.04377946756087714, -0.11718258861759467, -0.027545349868806412, -0.07868437333929568, 0.8095293915887871, 0.39294113302460065, -0.16300627282636293, -0.5667065107608411, -0.34739815465160995, 0.32707933959863533, 0.20227774012141841, -0.3757505298158952, -0.17713399326190749, -0.550355063732578, -0.11945577151410802, 0.1855739280033828, -0.41166039034411667, -0.20948229446202005, -0.6706909254468147, -0.15351786685889957, -0.2943393216805974, -0.2293383132158925, -0.5573092889931971, -0.5473545741487611, -0.3990955763000024]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",577.032,6585.426,845.786,4492.86,2.896,45600,45600,40.349999999999994,61.6,0.0,1.0,0.00044085940469045117,-0.017626115245123704,-0.031135583606859047,0.002193163393530995,0.93625176,0.011316305647293726,-3.7617786248524983,0.0
0.8095293915887871,-0.6706909254468147,-0.1705436541858659,1000.0,0,19,49400,False,38,13,183d9ae466274c85946ab688dab38769,2021-04-05_07-43-14,1617633794,1.4182486534118652,18.95552349090576,134,5e08ae53878a,172.17.0.3,18.95552349090576,0,13,315ff_00000,"[-0.42146897002065475, -0.1224667971852621, -0.022956693045611765, -0.6068467365764718, -0.3584914572501665, -0.16891057302082257, -0.1931491045474829, -0.43429589751558706, -0.5347821436728201, 0.4141305630124055, 0.054091872849979294, -0.09531207576572176, 0.044625313616913465, 0.04377946756087714, -0.11718258861759467, -0.027545349868806412, -0.07868437333929568, 0.8095293915887871, 0.39294113302460065, -0.16300627282636293, -0.5667065107608411, -0.34739815465160995, 0.32707933959863533, 0.20227774012141841, -0.3757505298158952, -0.17713399326190749, -0.550355063732578, -0.11945577151410802, 0.1855739280033828, -0.41166039034411667, -0.20948229446202005, -0.6706909254468147, -0.15351786685889957, -0.2943393216805974, -0.2293383132158925, -0.5573092889931971, -0.5473545741487611, -0.3990955763000024]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",576.781,6588.294,849.472,4473.364,2.883,49400,49400,41.35,61.6,0.0,1.0,0.00044085940469045117,-0.01470706310744087,-0.027985999981562298,0.0023613927769474685,0.93768,0.01091754346465071,-4.065859524408976,0.0
0.8095293915887871,-0.6706909254468147,-0.1705436541858659,1000.0,0,19,53200,False,38,14,183d9ae466274c85946ab688dab38769,2021-04-05_07-43-16,1617633796,1.3968186378479004,20.352342128753662,134,5e08ae53878a,172.17.0.3,20.352342128753662,0,14,315ff_00000,"[-0.42146897002065475, -0.1224667971852621, -0.022956693045611765, -0.6068467365764718, -0.3584914572501665, -0.16891057302082257, -0.1931491045474829, -0.43429589751558706, -0.5347821436728201, 0.4141305630124055, 0.054091872849979294, -0.09531207576572176, 0.044625313616913465, 0.04377946756087714, -0.11718258861759467, -0.027545349868806412, -0.07868437333929568, 0.8095293915887871, 0.39294113302460065, -0.16300627282636293, -0.5667065107608411, -0.34739815465160995, 0.32707933959863533, 0.20227774012141841, -0.3757505298158952, -0.17713399326190749, -0.550355063732578, -0.11945577151410802, 0.1855739280033828, -0.41166039034411667, -0.20948229446202005, -0.6706909254468147, -0.15351786685889957, -0.2943393216805974, -0.2293383132158925, -0.5573092889931971, -0.5473545741487611, -0.3990955763000024]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",577.626,6578.648,847.781,4482.288,2.855,53200,53200,42.1,61.6,0.0,1.0,0.00044085940469045117,-0.012105362334599098,-0.024763899389654398,0.0030498340570678313,0.7378236,0.009608705388382077,-3.8350729942321777,0.0
1.011543576167289,-0.6706909254468147,-0.08678934630786825,1000.0,19,19,57000,False,57,15,183d9ae466274c85946ab688dab38769,2021-04-05_07-43-17,1617633797,1.5050222873687744,21.857364416122437,134,5e08ae53878a,172.17.0.3,21.857364416122437,0,15,315ff_00000,"[0.7637965861714957, 1.011543576167289, 0.4756500954585883, 0.28317367066222454, -0.12355778988607813, -0.28429052713499425, -0.2059671202959409, 0.15487906082366587, -0.18590751103163639, 0.09782357611758541, -0.2333572348263928, -0.14563033804432346, -0.3639128327525303, 0.7281299643866872, 0.11023281367351001, -0.3519821876179432, -0.306462736212726, 0.14948847566468904, -0.03998342180875625, -0.42146897002065475, -0.1224667971852621, -0.022956693045611765, -0.6068467365764718, -0.3584914572501665, -0.16891057302082257, -0.1931491045474829, -0.43429589751558706, -0.5347821436728201, 0.4141305630124055, 0.054091872849979294, -0.09531207576572176, 0.044625313616913465, 0.04377946756087714, -0.11718258861759467, -0.027545349868806412, -0.07868437333929568, 0.8095293915887871, 0.39294113302460065, -0.16300627282636293, -0.5667065107608411, -0.34739815465160995, 0.32707933959863533, 0.20227774012141841, -0.3757505298158952, -0.17713399326190749, -0.550355063732578, -0.11945577151410802, 0.1855739280033828, -0.41166039034411667, -0.20948229446202005, -0.6706909254468147, -0.15351786685889957, -0.2943393216805974, -0.2293383132158925, -0.5573092889931971, -0.5473545741487611, -0.3990955763000024]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",570.358,6662.484,846.545,4488.835,2.823,57000,57000,47.25,61.6,0.0,1.0,0.00044085940469045117,-0.014092150703072548,-0.0341511810819308,0.005479100501785675,0.82068485,0.014579927362501622,-3.9914796988169354,0.0
