episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
0.6608459554235668,-0.6319648306651727,-0.14175932538809016,1000.0,16,8,16000,False,16,1,9f45208aea2e4648968ee60ee29e1857,2021-04-09_12-25-00,1617996300,9.609907627105713,9.609907627105713,7283,4650286b7eb1,172.17.0.2,9.609907627105713,0,1,3d0f1_00000,"[-0.12062379254213818, -0.08297120578697426, -0.35971096315273493, 0.6608459554235668, -0.6319648306651727, -0.17954640699795132, 0.3216269902791469, -0.24824176019163868, -0.40890916616067086, -0.35195032832926654, -0.09889536107609742, -0.18999941426022648, 0.14398098034930928, -0.3715413016415645, -0.5328487079897651, 0.18260010653273517]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.154877292817977,1.043052047208093,0.043515575819763765,1.0301574863593974,0.0,4994.301,3203.651,4610.053,3470.676,1.623,16000,16000,50.70714285714286,79.07142857142857,0.0,1.0,0.0033544285531994025,0.021284458857029676,-0.004836252301931381,0.0037915426902472974,0.88697785,0.02232916934788227,-3.441537986755371,0.0
0.6608459554235668,-0.6623184246598497,-0.14408699757664112,1000.0,16,8,32000,False,32,2,9f45208aea2e4648968ee60ee29e1857,2021-04-09_12-25-09,1617996309,9.609866380691528,19.21977400779724,7283,4650286b7eb1,172.17.0.2,19.21977400779724,0,2,3d0f1_00000,"[-0.6623184246598497, -0.07219619073715622, -0.19645796896986012, -0.13813890425072606, -0.6468086588255609, -0.12610400969201874, -0.04302659239386397, 0.3618663977484986, -0.11547719288396041, 0.08097561781388274, 0.33569517309631847, 0.482996342361101, -0.45670075920044906, -0.4279129673595974, -0.48011264708593615, -0.23891393120389492, -0.12062379254213818, -0.08297120578697426, -0.35971096315273493, 0.6608459554235668, -0.6319648306651727, -0.17954640699795132, 0.3216269902791469, -0.24824176019163868, -0.40890916616067086, -0.35195032832926654, -0.09889536107609742, -0.18999941426022648, 0.14398098034930928, -0.3715413016415645, -0.5328487079897651, 0.18260010653273517]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.1541424984203528,1.0400364522493648,0.04340011003422865,1.0159852357047265,0.0,4902.652,3263.54,4700.759,3403.706,1.655,32000,32000,45.95714285714285,79.30714285714285,0.0,1.5,0.0033544285531994025,0.008558083146810532,-0.008771738912910223,0.0037966652512550353,0.8874565,0.009022104725241661,-3.4711778717041017,0.0
0.6608459554235668,-0.7046548823038233,-0.1831430560285363,1000.0,16,8,48000,False,48,3,9f45208aea2e4648968ee60ee29e1857,2021-04-09_12-25-19,1617996319,9.830520629882812,29.050294637680054,7283,4650286b7eb1,172.17.0.2,29.050294637680054,0,3,3d0f1_00000,"[0.03835055390141906, -0.186848978233362, -0.06330247443481263, -0.28736520344891336, -0.7046548823038233, -0.5030431986128198, 0.3364049988636908, -0.12666195194900887, -0.11838427945193308, -0.4637289836837553, -0.37420630682110245, -0.4014729892020231, -0.6495098937141779, -0.6766370835948805, -0.1466440638398132, 0.14762196960808893, -0.12062379254213818, -0.08297120578697426, -0.35971096315273493, 0.6608459554235668, -0.6319648306651727, -0.17954640699795132, 0.3216269902791469, -0.24824176019163868, -0.40890916616067086, -0.35195032832926654, -0.09889536107609742, -0.18999941426022648, 0.14398098034930928, -0.3715413016415645, -0.5328487079897651, 0.18260010653273517, -0.6623184246598497, -0.07219619073715622, -0.19645796896986012, -0.13813890425072606, -0.6468086588255609, -0.12610400969201874, -0.04302659239386397, 0.3618663977484986, -0.11547719288396041, 0.08097561781388274, 0.33569517309631847, 0.482996342361101, -0.45670075920044906, -0.4279129673595974, -0.48011264708593615, -0.23891393120389492]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.15416809426103495,1.0381777191295531,0.04330037743615379,1.0078052922521419,0.0,4930.744,3244.947,4745.887,3371.341,1.704,48000,48000,46.364285714285714,79.25714285714284,0.0,1.5,0.0033544285531994025,0.0048606576137244705,-0.008427084423601627,0.00338046401925385,0.88181216,0.0066048518866300586,-3.4942476921081544,0.0
0.6608459554235668,-0.7046548823038233,-0.1966119618851401,1000.0,16,8,64000,False,64,4,9f45208aea2e4648968ee60ee29e1857,2021-04-09_12-25-29,1617996329,9.73658037185669,38.78687500953674,7283,4650286b7eb1,172.17.0.2,38.78687500953674,0,4,3d0f1_00000,"[-0.3042433243700572, -0.03916964850118421, -0.019504862539873602, 0.06598085774108964, 0.10306353816274161, -0.5628146705216233, -0.13049378407293888, -0.16095015555934744, -0.3049964805202114, 0.24697862768789025, -0.4175007377270622, -0.5968687043365566, -0.010729329136835553, -0.6208641293119486, -0.5145324130688996, -0.5256536552044065, -0.12062379254213818, -0.08297120578697426, -0.35971096315273493, 0.6608459554235668, -0.6319648306651727, -0.17954640699795132, 0.3216269902791469, -0.24824176019163868, -0.40890916616067086, -0.35195032832926654, -0.09889536107609742, -0.18999941426022648, 0.14398098034930928, -0.3715413016415645, -0.5328487079897651, 0.18260010653273517, -0.6623184246598497, -0.07219619073715622, -0.19645796896986012, -0.13813890425072606, -0.6468086588255609, -0.12610400969201874, -0.04302659239386397, 0.3618663977484986, -0.11547719288396041, 0.08097561781388274, 0.33569517309631847, 0.482996342361101, -0.45670075920044906, -0.4279129673595974, -0.48011264708593615, -0.23891393120389492, 0.03835055390141906, -0.186848978233362, -0.06330247443481263, -0.28736520344891336, -0.7046548823038233, -0.5030431986128198, 0.3364049988636908, -0.12666195194900887, -0.11838427945193308, -0.4637289836837553, -0.37420630682110245, -0.4014729892020231, -0.6495098937141779, -0.6766370835948805, -0.1466440638398132, 0.14762196960808893]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.1543519919232222,1.034245577296435,0.04312850053933867,0.999944443149408,0.0,4897.584,3266.917,4791.991,3338.904,1.713,64000,64000,44.471428571428575,79.24285714285713,0.0,1.5,0.0033544285531994025,0.005637756660580635,-0.0081944664940238,0.0030046951929107307,0.8896468,0.007218352347612381,-3.4993993797302245,0.0
0.6608459554235668,-0.7046548823038233,-0.2011311824099497,1000.0,16,8,80000,False,80,5,9f45208aea2e4648968ee60ee29e1857,2021-04-09_12-25-38,1617996338,9.573259830474854,48.3601348400116,7283,4650286b7eb1,172.17.0.2,48.3601348400116,0,5,3d0f1_00000,"[-0.4376275915362811, -0.13252012719093542, -0.2213188919488127, -0.24248483649749053, -0.3315159820903899, -0.14487633263504518, 0.01660387171148847, -0.10745593554076871, -0.22859388069114817, -0.19448794988578244, -0.4605018855701878, -0.4929112947422417, -0.5267837180952526, -0.3573727036415109, -0.30371886187167874, 0.6582370880790249, -0.12062379254213818, -0.08297120578697426, -0.35971096315273493, 0.6608459554235668, -0.6319648306651727, -0.17954640699795132, 0.3216269902791469, -0.24824176019163868, -0.40890916616067086, -0.35195032832926654, -0.09889536107609742, -0.18999941426022648, 0.14398098034930928, -0.3715413016415645, -0.5328487079897651, 0.18260010653273517, -0.6623184246598497, -0.07219619073715622, -0.19645796896986012, -0.13813890425072606, -0.6468086588255609, -0.12610400969201874, -0.04302659239386397, 0.3618663977484986, -0.11547719288396041, 0.08097561781388274, 0.33569517309631847, 0.482996342361101, -0.45670075920044906, -0.4279129673595974, -0.48011264708593615, -0.23891393120389492, 0.03835055390141906, -0.186848978233362, -0.06330247443481263, -0.28736520344891336, -0.7046548823038233, -0.5030431986128198, 0.3364049988636908, -0.12666195194900887, -0.11838427945193308, -0.4637289836837553, -0.37420630682110245, -0.4014729892020231, -0.6495098937141779, -0.6766370835948805, -0.1466440638398132, 0.14762196960808893, -0.3042433243700572, -0.03916964850118421, -0.019504862539873602, 0.06598085774108964, 0.10306353816274161, -0.5628146705216233, -0.13049378407293888, -0.16095015555934744, -0.3049964805202114, 0.24697862768789025, -0.4175007377270622, -0.5968687043365566, -0.010729329136835553, -0.6208641293119486, -0.5145324130688996, -0.5256536552044065]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.15432186159116396,1.029705507732714,0.04293313572931628,0.9925633726285161,0.0,4853.017,3296.918,4811.316,3325.493,1.678,80000,80000,44.642857142857146,79.27857142857144,0.0,1.5,0.0033544285531994025,0.006443550378084183,-0.007013546083122492,0.0031031657010316847,0.881049,0.006902620060369373,-3.4883525886535645,0.0
1.166089174683079,-0.7046548823038233,-0.20073022037477914,1000.0,16,8,96000,False,96,6,9f45208aea2e4648968ee60ee29e1857,2021-04-09_12-25-48,1617996348,9.805315256118774,58.16545009613037,7283,4650286b7eb1,172.17.0.2,58.16545009613037,0,6,3d0f1_00000,"[-0.5409105062108162, -0.35532760926289475, -0.22921543474104622, -0.3840049606340469, -0.3613793640159202, 0.1399300132732626, -0.19803533584338828, -0.08691897136223115, -0.4896034897751561, 0.05274151868311949, -0.6029619833002701, 1.166089174683079, -0.5216316820136375, -0.5096729883859912, -0.40446215294306065, 0.14575720866618047, -0.12062379254213818, -0.08297120578697426, -0.35971096315273493, 0.6608459554235668, -0.6319648306651727, -0.17954640699795132, 0.3216269902791469, -0.24824176019163868, -0.40890916616067086, -0.35195032832926654, -0.09889536107609742, -0.18999941426022648, 0.14398098034930928, -0.3715413016415645, -0.5328487079897651, 0.18260010653273517, -0.6623184246598497, -0.07219619073715622, -0.19645796896986012, -0.13813890425072606, -0.6468086588255609, -0.12610400969201874, -0.04302659239386397, 0.3618663977484986, -0.11547719288396041, 0.08097561781388274, 0.33569517309631847, 0.482996342361101, -0.45670075920044906, -0.4279129673595974, -0.48011264708593615, -0.23891393120389492, 0.03835055390141906, -0.186848978233362, -0.06330247443481263, -0.28736520344891336, -0.7046548823038233, -0.5030431986128198, 0.3364049988636908, -0.12666195194900887, -0.11838427945193308, -0.4637289836837553, -0.37420630682110245, -0.4014729892020231, -0.6495098937141779, -0.6766370835948805, -0.1466440638398132, 0.14762196960808893, -0.3042433243700572, -0.03916964850118421, -0.019504862539873602, 0.06598085774108964, 0.10306353816274161, -0.5628146705216233, -0.13049378407293888, -0.16095015555934744, -0.3049964805202114, 0.24697862768789025, -0.4175007377270622, -0.5968687043365566, -0.010729329136835553, -0.6208641293119486, -0.5145324130688996, -0.5256536552044065, -0.4376275915362811, -0.13252012719093542, -0.2213188919488127, -0.24248483649749053, -0.3315159820903899, -0.14487633263504518, 0.01660387171148847, -0.10745593554076871, -0.22859388069114817, -0.19448794988578244, -0.4605018855701878, -0.4929112947422417, -0.5267837180952526, -0.3573727036415109, -0.30371886187167874, 0.6582370880790249]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.15408705205695486,1.0264646732299263,0.04272337325593967,0.9850270900904881,0.0,4804.969,3329.886,4881.301,3277.815,1.632,96000,96000,46.114285714285714,76.86428571428573,0.0,1.5,0.0033544285531994025,0.007686032302677631,-0.006762288056313992,0.0032535340879112484,0.8488645,0.007463190598413348,-3.4874906845092775,0.0
0.6868142755401583,-0.46057198584419035,-0.027509952792714454,1000.0,16,8,112000,False,112,7,9f45208aea2e4648968ee60ee29e1857,2021-04-09_12-28-08,1617996488,10.279445171356201,68.44489526748657,8616,4650286b7eb1,172.17.0.2,10.279445171356201,0,1,3d0f1_00000,"[0.05186028373714402, 0.6868142755401583, -0.3402511395591685, 0.19842482943205608, 0.04315873112241442, -0.23192185344354632, -0.46057198584419035, -0.1846869176366266, -0.3023245091580371, 0.17797546273937237, 0.04099883861059772, 0.07944619232982042, 0.2794519546730385, -0.17547286394993356, -0.20238756067855845, -0.1006729825979723]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.13999515089733727,0.9852392652045483,0.04183843932945332,0.9793380777100692,0.0,5002.896,3198.148,5270.834,3035.573,1.706,112000,112000,46.82,79.01333333333332,0.0,1.0,0.0033544285531994025,0.004402957782149315,-0.008176330476999283,0.0037542499974370005,0.8314295,0.008825037647038698,-3.4875157642364503,0.0
0.6868142755401583,-0.5698619583904064,-0.02898552635781759,1000.0,16,8,128000,False,128,8,9f45208aea2e4648968ee60ee29e1857,2021-04-09_12-28-18,1617996498,10.276977777481079,78.72187304496765,8616,4650286b7eb1,172.17.0.2,20.55642294883728,0,2,3d0f1_00000,"[-0.5698619583904064, -0.19452268685744012, 0.5160947041896604, -0.3045306066394402, -0.15615579290113568, -0.018519279762071572, -0.09743486688153702, -0.033614649547276554, 0.06037644453793356, -0.33570308182399744, 0.5299182563754656, 0.10538814170553423, -0.1084096693747233, 0.09488391794685547, 0.2932249857846727, -0.26851145712882507, 0.05186028373714402, 0.6868142755401583, -0.3402511395591685, 0.19842482943205608, 0.04315873112241442, -0.23192185344354632, -0.46057198584419035, -0.1846869176366266, -0.3023245091580371, 0.17797546273937237, 0.04099883861059772, 0.07944619232982042, 0.2794519546730385, -0.17547286394993356, -0.20238756067855845, -0.1006729825979723]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.14638757570951919,0.9913739333957529,0.042042373564104674,0.972953122438097,0.0,4933.33,3243.246,5338.154,2997.291,1.794,128000,128000,44.67999999999999,79.27333333333333,0.0,1.0,0.0033544285531994025,0.006746102973818779,-0.006812784306704998,0.004053002370521426,0.8355532,0.009505884978920222,-3.465126920700073,0.0
0.727637729110503,-0.5698619583904064,-0.04252365814209513,1000.0,16,8,144000,False,144,9,9f45208aea2e4648968ee60ee29e1857,2021-04-09_12-28-28,1617996508,9.811758279800415,88.53363132476807,8616,4650286b7eb1,172.17.0.2,30.368181228637695,0,3,3d0f1_00000,"[0.10355468867171758, -0.004716874036350682, 0.727637729110503, 0.2541467382037783, -0.41850677033441575, -0.08259299129384234, -0.25664606820018165, -0.2540359577570952, -0.16007106592936693, -0.009063069385108258, -0.3468195128470782, -0.2904892653881419, -0.07540798445387953, -0.4931717158227932, 0.02159868187368752, 0.17098469021816332, 0.05186028373714402, 0.6868142755401583, -0.3402511395591685, 0.19842482943205608, 0.04315873112241442, -0.23192185344354632, -0.46057198584419035, -0.1846869176366266, -0.3023245091580371, 0.17797546273937237, 0.04099883861059772, 0.07944619232982042, 0.2794519546730385, -0.17547286394993356, -0.20238756067855845, -0.1006729825979723, -0.5698619583904064, -0.19452268685744012, 0.5160947041896604, -0.3045306066394402, -0.15615579290113568, -0.018519279762071572, -0.09743486688153702, -0.033614649547276554, 0.06037644453793356, -0.33570308182399744, 0.5299182563754656, 0.10538814170553423, -0.1084096693747233, 0.09488391794685547, 0.2932249857846727, -0.26851145712882507]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.14719330668116423,0.9921361308989529,0.04164019782489336,0.95694398925564,0.0,4789.438,3340.684,5325.364,3004.489,1.833,144000,144000,38.47857142857142,79.32857142857144,0.0,1.0,0.0033544285531994025,0.004976867623627186,-0.008245763789862394,0.0037316931392997505,0.83019394,0.0094909387268126,-3.4686144790649416,0.0
0.727637729110503,-0.5698619583904064,-0.025271142525496122,1000.0,16,8,160000,False,160,10,9f45208aea2e4648968ee60ee29e1857,2021-04-09_12-28-38,1617996518,9.897371530532837,98.4310028553009,8616,4650286b7eb1,172.17.0.2,40.26555275917053,0,4,3d0f1_00000,"[-0.14989776311320724, -0.27407188866280097, -0.5544223796213639, 0.28251033012307936, -0.4923230463263882, -0.3799527346723648, -0.18274632672943392, 0.4071802083989182, 0.30648097960205334, 0.09502877346853178, 0.4079282722710762, 0.21851443685552874, 0.40036148245215064, 0.29108683729321805, 0.03922710473719304, 0.00887818311262456, 0.05186028373714402, 0.6868142755401583, -0.3402511395591685, 0.19842482943205608, 0.04315873112241442, -0.23192185344354632, -0.46057198584419035, -0.1846869176366266, -0.3023245091580371, 0.17797546273937237, 0.04099883861059772, 0.07944619232982042, 0.2794519546730385, -0.17547286394993356, -0.20238756067855845, -0.1006729825979723, -0.5698619583904064, -0.19452268685744012, 0.5160947041896604, -0.3045306066394402, -0.15615579290113568, -0.018519279762071572, -0.09743486688153702, -0.033614649547276554, 0.06037644453793356, -0.33570308182399744, 0.5299182563754656, 0.10538814170553423, -0.1084096693747233, 0.09488391794685547, 0.2932249857846727, -0.26851145712882507, 0.10355468867171758, -0.004716874036350682, 0.727637729110503, 0.2541467382037783, -0.41850677033441575, -0.08259299129384234, -0.25664606820018165, -0.2540359577570952, -0.16007106592936693, -0.009063069385108258, -0.3468195128470782, -0.2904892653881419, -0.07540798445387953, -0.4931717158227932, 0.02159868187368752, 0.17098469021816332]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.14685828068847412,0.9916362647548016,0.04147565862541787,0.9489183750325647,0.0,4750.098,3368.351,5308.457,3014.058,1.781,160000,160000,43.69285714285714,79.2357142857143,0.0,1.0,0.0033544285531994025,0.004549494680017233,-0.007849439937621355,0.0032202385663986205,0.856439,0.009178695518523454,-3.44527463722229,0.0
