episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
nan,nan,nan,nan,0,19,11400,False,0,1,a3343f52753b445fbacea970cfbc8897,2021-04-05_07-45-00,1617633900,4.429976224899292,4.429976224899292,806,5e08ae53878a,172.17.0.3,4.429976224899292,0,1,315ff_00002,[],[],1866.778,6106.778,2556.345,4459.492,2.686,11400,11400,49.128571428571426,61.557142857142864,0.0,1.0,1.0376475996914016e-05,0.004683784250583914,-0.005980375109033452,0.009409621021606855,0.12170927,0.0012545407206440964,-3.257198598649767,0.0
0.7430431201836394,-0.6619771677080823,-0.24364915091944192,1000.0,19,19,22800,False,19,2,a3343f52753b445fbacea970cfbc8897,2021-04-05_07-45-04,1617633904,4.531952857971191,8.961929082870483,806,5e08ae53878a,172.17.0.3,8.961929082870483,0,2,315ff_00002,"[-0.4014756928543227, -0.33060003915835845, 0.7430431201836394, -0.35321525279592325, 0.06719668328827333, -0.6619771677080823, -0.28557377924800376, -0.4168148225728744, -0.4849938709786967, -0.03199727172150446, -0.013120976208288115, -0.3132479470042141, -0.3123300636424542, -0.421748478641921, -0.22154319294650326, -0.5005570852922245, -0.4033891661758198, -0.09464121351332266, -0.19234765047879643]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",1841.483,6190.662,2631.428,4332.249,2.745,22800,22800,44.78333333333333,61.699999999999996,0.0,0.5,1.0376475996914016e-05,0.003120032956616746,-0.00783186639762587,0.009815082704234455,0.11581717,0.002273634358102249,-3.2451229519314237,0.0
0.7430431201836394,-0.6619771677080823,-0.24364915091944192,1000.0,0,19,34200,False,19,3,a3343f52753b445fbacea970cfbc8897,2021-04-05_07-45-08,1617633908,4.234167098999023,13.196096181869507,806,5e08ae53878a,172.17.0.3,13.196096181869507,0,3,315ff_00002,"[-0.4014756928543227, -0.33060003915835845, 0.7430431201836394, -0.35321525279592325, 0.06719668328827333, -0.6619771677080823, -0.28557377924800376, -0.4168148225728744, -0.4849938709786967, -0.03199727172150446, -0.013120976208288115, -0.3132479470042141, -0.3123300636424542, -0.421748478641921, -0.22154319294650326, -0.5005570852922245, -0.4033891661758198, -0.09464121351332266, -0.19234765047879643]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",1796.418,6345.963,2594.079,4394.624,2.761,34200,34200,42.81666666666667,61.71666666666667,0.0,0.25,1.0376475996914016e-05,0.0050087664328101605,-0.003859100356284115,0.008282310298333566,0.40830714,0.002342225148135589,-3.256153792805142,0.0
0.7430431201836394,-0.6619771677080823,-0.14310880103948034,1000.0,19,19,45600,False,38,4,a3343f52753b445fbacea970cfbc8897,2021-04-05_07-45-13,1617633913,4.368433237075806,17.564529418945312,806,5e08ae53878a,172.17.0.3,17.564529418945312,0,4,315ff_00002,"[0.18316111476865538, -0.1837589305175601, 0.03667406165354303, 0.3258602071929799, 0.1441206898565659, -0.29971110826375125, -0.32026136083100887, 0.11333307516017221, 0.2672306095025656, -0.38145941734108346, -0.33786490897432087, 0.251429030254668, 0.17875057269864447, -0.4045919686473804, 0.42024233055623794, -0.1616022257729377, -0.4221491519031561, -0.2360626574343665, 0.017859466010677227, -0.4014756928543227, -0.33060003915835845, 0.7430431201836394, -0.35321525279592325, 0.06719668328827333, -0.6619771677080823, -0.28557377924800376, -0.4168148225728744, -0.4849938709786967, -0.03199727172150446, -0.013120976208288115, -0.3132479470042141, -0.3123300636424542, -0.421748478641921, -0.22154319294650326, -0.5005570852922245, -0.4033891661758198, -0.09464121351332266, -0.19234765047879643]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",1804.45,6317.715,2578.294,4421.528,2.707,45600,45600,41.0,61.800000000000004,0.0,0.125,1.0376475996914016e-05,0.004980589863326814,-0.004029160261982017,0.008761902815765804,0.59516364,0.001982770734725313,-3.2503085984124076,0.0
0.7430431201836394,-0.6684146781064526,-0.17277551753249698,1000.0,19,19,57000,False,57,5,a3343f52753b445fbacea970cfbc8897,2021-04-05_07-45-17,1617633917,4.4428181648254395,22.007347583770752,806,5e08ae53878a,172.17.0.3,22.007347583770752,0,5,315ff_00002,"[-0.5514085865095215, -0.40760154243715313, -0.21141008386710947, -0.10765958487082716, 0.29057622928686766, -0.41019457566668394, -0.4556460890118977, -0.3077595756801558, 0.021520838265331632, -0.05243112594791144, -0.4269403178709504, -0.12076775171135212, -0.6684146781064526, -0.22107495672729338, 0.18103642231525607, -0.44000823935429223, -0.29953190873397584, 0.11723503524805379, -0.3395895684720067, -0.4014756928543227, -0.33060003915835845, 0.7430431201836394, -0.35321525279592325, 0.06719668328827333, -0.6619771677080823, -0.28557377924800376, -0.4168148225728744, -0.4849938709786967, -0.03199727172150446, -0.013120976208288115, -0.3132479470042141, -0.3123300636424542, -0.421748478641921, -0.22154319294650326, -0.5005570852922245, -0.4033891661758198, -0.09464121351332266, -0.19234765047879643, 0.18316111476865538, -0.1837589305175601, 0.03667406165354303, 0.3258602071929799, 0.1441206898565659, -0.29971110826375125, -0.32026136083100887, 0.11333307516017221, 0.2672306095025656, -0.38145941734108346, -0.33786490897432087, 0.251429030254668, 0.17875057269864447, -0.4045919686473804, 0.42024233055623794, -0.1616022257729377, -0.4221491519031561, -0.2360626574343665, 0.017859466010677227]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",1818.048,6270.462,2574.717,4427.672,2.715,57000,57000,44.93333333333334,61.76666666666667,0.0,0.0625,1.0376475996914016e-05,0.002942883761392699,-0.002876003904061185,0.005761737066010634,0.56003577,0.0009144099856105944,-3.253287585576375,0.0
0.7430431201836394,-0.6684146781064526,-0.172775517532497,1000.0,0,19,68400,False,57,6,a3343f52753b445fbacea970cfbc8897,2021-04-05_07-45-22,1617633922,4.269285202026367,26.27663278579712,806,5e08ae53878a,172.17.0.3,26.27663278579712,0,6,315ff_00002,"[-0.4014756928543227, -0.33060003915835845, 0.7430431201836394, -0.35321525279592325, 0.06719668328827333, -0.6619771677080823, -0.28557377924800376, -0.4168148225728744, -0.4849938709786967, -0.03199727172150446, -0.013120976208288115, -0.3132479470042141, -0.3123300636424542, -0.421748478641921, -0.22154319294650326, -0.5005570852922245, -0.4033891661758198, -0.09464121351332266, -0.19234765047879643, 0.18316111476865538, -0.1837589305175601, 0.03667406165354303, 0.3258602071929799, 0.1441206898565659, -0.29971110826375125, -0.32026136083100887, 0.11333307516017221, 0.2672306095025656, -0.38145941734108346, -0.33786490897432087, 0.251429030254668, 0.17875057269864447, -0.4045919686473804, 0.42024233055623794, -0.1616022257729377, -0.4221491519031561, -0.2360626574343665, 0.017859466010677227, -0.5514085865095215, -0.40760154243715313, -0.21141008386710947, -0.10765958487082716, 0.29057622928686766, -0.41019457566668394, -0.4556460890118977, -0.3077595756801558, 0.021520838265331632, -0.05243112594791144, -0.4269403178709504, -0.12076775171135212, -0.6684146781064526, -0.22107495672729338, 0.18103642231525607, -0.44000823935429223, -0.29953190873397584, 0.11723503524805379, -0.3395895684720067]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",1803.197,6322.104,2567.456,4440.192,2.73,68400,68400,43.1,61.800000000000004,0.0,0.03125,1.0376475996914016e-05,-0.002622802990178267,-0.008256697675420178,0.005543236775944631,0.67332834,0.0029010343468851515,-3.2673656887478297,0.0
0.7430431201836394,-0.6684146781064526,-0.18756333252151086,1000.0,19,19,79800,False,76,7,a3343f52753b445fbacea970cfbc8897,2021-04-05_07-45-26,1617633926,4.374995946884155,30.651628732681274,806,5e08ae53878a,172.17.0.3,30.651628732681274,0,7,315ff_00002,"[-0.3373426301815875, -0.00135358252624862, -0.13031656744654752, -0.44469303065906585, -0.2721955805586902, 0.02143279612999338, -0.49779637794614734, -0.3582715857767912, -0.44806097338973017, -0.474223035769166, 0.13643071545965446, -0.19743253078653722, -0.5221625037825502, -0.12254690511984534, -0.32622312894486416, 0.37294605937916203, 0.025549798078552843, -0.5651350302392768, -0.26521467820281397, -0.4014756928543227, -0.33060003915835845, 0.7430431201836394, -0.35321525279592325, 0.06719668328827333, -0.6619771677080823, -0.28557377924800376, -0.4168148225728744, -0.4849938709786967, -0.03199727172150446, -0.013120976208288115, -0.3132479470042141, -0.3123300636424542, -0.421748478641921, -0.22154319294650326, -0.5005570852922245, -0.4033891661758198, -0.09464121351332266, -0.19234765047879643, 0.18316111476865538, -0.1837589305175601, 0.03667406165354303, 0.3258602071929799, 0.1441206898565659, -0.29971110826375125, -0.32026136083100887, 0.11333307516017221, 0.2672306095025656, -0.38145941734108346, -0.33786490897432087, 0.251429030254668, 0.17875057269864447, -0.4045919686473804, 0.42024233055623794, -0.1616022257729377, -0.4221491519031561, -0.2360626574343665, 0.017859466010677227, -0.5514085865095215, -0.40760154243715313, -0.21141008386710947, -0.10765958487082716, 0.29057622928686766, -0.41019457566668394, -0.4556460890118977, -0.3077595756801558, 0.021520838265331632, -0.05243112594791144, -0.4269403178709504, -0.12076775171135212, -0.6684146781064526, -0.22107495672729338, 0.18103642231525607, -0.44000823935429223, -0.29953190873397584, 0.11723503524805379, -0.3395895684720067]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",1806.232,6311.481,2563.693,4446.71,2.737,79800,79800,45.00000000000001,61.75000000000001,0.0,0.015625,1.0376475996914016e-05,-0.0010477802716195583,-0.006300130708970958,0.005226099612708721,0.4857232,0.0016800205546638205,-3.246988304456075,0.0
0.7430431201836394,-0.6684146781064526,-0.18756333252151092,1000.0,0,19,91200,False,76,8,a3343f52753b445fbacea970cfbc8897,2021-04-05_07-45-30,1617633930,4.260792016983032,34.91242074966431,806,5e08ae53878a,172.17.0.3,34.91242074966431,0,8,315ff_00002,"[-0.4014756928543227, -0.33060003915835845, 0.7430431201836394, -0.35321525279592325, 0.06719668328827333, -0.6619771677080823, -0.28557377924800376, -0.4168148225728744, -0.4849938709786967, -0.03199727172150446, -0.013120976208288115, -0.3132479470042141, -0.3123300636424542, -0.421748478641921, -0.22154319294650326, -0.5005570852922245, -0.4033891661758198, -0.09464121351332266, -0.19234765047879643, 0.18316111476865538, -0.1837589305175601, 0.03667406165354303, 0.3258602071929799, 0.1441206898565659, -0.29971110826375125, -0.32026136083100887, 0.11333307516017221, 0.2672306095025656, -0.38145941734108346, -0.33786490897432087, 0.251429030254668, 0.17875057269864447, -0.4045919686473804, 0.42024233055623794, -0.1616022257729377, -0.4221491519031561, -0.2360626574343665, 0.017859466010677227, -0.5514085865095215, -0.40760154243715313, -0.21141008386710947, -0.10765958487082716, 0.29057622928686766, -0.41019457566668394, -0.4556460890118977, -0.3077595756801558, 0.021520838265331632, -0.05243112594791144, -0.4269403178709504, -0.12076775171135212, -0.6684146781064526, -0.22107495672729338, 0.18103642231525607, -0.44000823935429223, -0.29953190873397584, 0.11723503524805379, -0.3395895684720067, -0.3373426301815875, -0.00135358252624862, -0.13031656744654752, -0.44469303065906585, -0.2721955805586902, 0.02143279612999338, -0.49779637794614734, -0.3582715857767912, -0.44806097338973017, -0.474223035769166, 0.13643071545965446, -0.19743253078653722, -0.5221625037825502, -0.12254690511984534, -0.32622312894486416, 0.37294605937916203, 0.025549798078552843, -0.5651350302392768, -0.26521467820281397]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",1795.535,6349.083,2559.606,4453.811,2.751,91200,91200,42.86666666666667,61.800000000000004,0.0,0.0078125,1.0376475996914016e-05,-0.001905540997783343,-0.0072111693262639975,0.0052714289579954415,0.6914628,0.004377469901616375,-3.2915035247802735,0.0
1.324392323098599,-0.6684146781064526,-0.15963851344634222,1000.0,19,19,102600,False,95,9,a3343f52753b445fbacea970cfbc8897,2021-04-05_07-45-35,1617633935,4.444601535797119,39.357022285461426,806,5e08ae53878a,172.17.0.3,39.357022285461426,0,9,315ff_00002,"[0.467392938712029, 0.15020545189410184, 1.324392323098599, -0.556575055711712, -0.47312930409720516, -0.4397993127102599, -0.07820653714361825, -0.4336201400144004, -0.3250560170609418, -0.10158329255808096, 1.0723643856946485, 0.04683634025487593, -0.40772014840295273, -0.3003803332226479, -0.3396977932481934, -0.3134389709585327, -0.4043868320361252, -0.26301924272999266, 0.46457603447272455, -0.4014756928543227, -0.33060003915835845, 0.7430431201836394, -0.35321525279592325, 0.06719668328827333, -0.6619771677080823, -0.28557377924800376, -0.4168148225728744, -0.4849938709786967, -0.03199727172150446, -0.013120976208288115, -0.3132479470042141, -0.3123300636424542, -0.421748478641921, -0.22154319294650326, -0.5005570852922245, -0.4033891661758198, -0.09464121351332266, -0.19234765047879643, 0.18316111476865538, -0.1837589305175601, 0.03667406165354303, 0.3258602071929799, 0.1441206898565659, -0.29971110826375125, -0.32026136083100887, 0.11333307516017221, 0.2672306095025656, -0.38145941734108346, -0.33786490897432087, 0.251429030254668, 0.17875057269864447, -0.4045919686473804, 0.42024233055623794, -0.1616022257729377, -0.4221491519031561, -0.2360626574343665, 0.017859466010677227, -0.5514085865095215, -0.40760154243715313, -0.21141008386710947, -0.10765958487082716, 0.29057622928686766, -0.41019457566668394, -0.4556460890118977, -0.3077595756801558, 0.021520838265331632, -0.05243112594791144, -0.4269403178709504, -0.12076775171135212, -0.6684146781064526, -0.22107495672729338, 0.18103642231525607, -0.44000823935429223, -0.29953190873397584, 0.11723503524805379, -0.3395895684720067, -0.3373426301815875, -0.00135358252624862, -0.13031656744654752, -0.44469303065906585, -0.2721955805586902, 0.02143279612999338, -0.49779637794614734, -0.3582715857767912, -0.44806097338973017, -0.474223035769166, 0.13643071545965446, -0.19743253078653722, -0.5221625037825502, -0.12254690511984534, -0.32622312894486416, 0.37294605937916203, 0.025549798078552843, -0.5651350302392768, -0.26521467820281397]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",1798.594,6338.284,2565.404,4443.744,2.741,102600,102600,39.67142857142857,61.75714285714287,0.0,0.00390625,1.0376475996914016e-05,0.006398058517111672,-0.000584945631110006,0.00697324487587644,0.7105488,0.002498391762168871,-3.2808500183953178,0.0
1.324392323098599,-0.6684146781064526,-0.13183903824148066,1000.0,19,19,114000,False,114,10,a3343f52753b445fbacea970cfbc8897,2021-04-05_07-45-39,1617633939,4.359879732131958,43.716902017593384,806,5e08ae53878a,172.17.0.3,43.716902017593384,0,10,315ff_00002,"[-0.23823629307789707, 0.06063436704023695, -0.13513616647132232, -0.5063084044987591, -0.011401239491595772, 0.027709357319608108, 0.40829618270203616, -0.384039077509599, -0.3044248695448697, -0.4374448721514217, -0.2604965447574473, 0.047492037635623374, -0.4134182351386261, -0.15007858895769954, 0.10836690675127558, -0.15910141097117703, 0.04806485502740365, 0.016485097293725604, 1.0479362929922185, -0.22154319294650326, -0.5005570852922245, -0.4033891661758198, -0.09464121351332266, -0.19234765047879643, 0.18316111476865538, -0.1837589305175601, 0.03667406165354303, 0.3258602071929799, 0.1441206898565659, -0.29971110826375125, -0.32026136083100887, 0.11333307516017221, 0.2672306095025656, -0.38145941734108346, -0.33786490897432087, 0.251429030254668, 0.17875057269864447, -0.4045919686473804, 0.42024233055623794, -0.1616022257729377, -0.4221491519031561, -0.2360626574343665, 0.017859466010677227, -0.5514085865095215, -0.40760154243715313, -0.21141008386710947, -0.10765958487082716, 0.29057622928686766, -0.41019457566668394, -0.4556460890118977, -0.3077595756801558, 0.021520838265331632, -0.05243112594791144, -0.4269403178709504, -0.12076775171135212, -0.6684146781064526, -0.22107495672729338, 0.18103642231525607, -0.44000823935429223, -0.29953190873397584, 0.11723503524805379, -0.3395895684720067, -0.3373426301815875, -0.00135358252624862, -0.13031656744654752, -0.44469303065906585, -0.2721955805586902, 0.02143279612999338, -0.49779637794614734, -0.3582715857767912, -0.44806097338973017, -0.474223035769166, 0.13643071545965446, -0.19743253078653722, -0.5221625037825502, -0.12254690511984534, -0.32622312894486416, 0.37294605937916203, 0.025549798078552843, -0.5651350302392768, -0.26521467820281397, 0.467392938712029, 0.15020545189410184, 1.324392323098599, -0.556575055711712, -0.47312930409720516, -0.4397993127102599, -0.07820653714361825, -0.4336201400144004, -0.3250560170609418, -0.10158329255808096, 1.0723643856946485, 0.04683634025487593, -0.40772014840295273, -0.3003803332226479, -0.3396977932481934, -0.3134389709585327, -0.4043868320361252, -0.26301924272999266, 0.46457603447272455]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",1801.03,6329.712,2561.583,4450.373,2.736,114000,114000,45.050000000000004,61.800000000000004,0.0,0.001953125,1.0376475996914016e-05,0.0027597680170502927,-0.001803620977120267,0.004555246021805538,0.7307784,0.004169597308565345,-3.2701507091522215,0.0
