episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
0.893481242097186,-0.2979373747641043,-0.019971607635243055,1000.0,8,8,9600,False,8,1,11f469d083ed45cca9d4d5f6be76b19b,2021-04-09_12-26-01,1617996361,5.587257623672485,5.587257623672485,7723,4650286b7eb1,172.17.0.2,5.587257623672485,0,1,3d0f1_00003,"[-0.16471900510384818, 0.11086260997700892, -0.2979373747641043, -0.17524424993104137, -0.21011635500811088, -0.050441941434560156, -0.2656577869144745, 0.893481242097186]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.16577875584388752,0.8687629588537669,0.03648146701593581,0.868063634083134,0.0,3008.424,3191.039,2573.632,3730.136,1.508,9600,9600,46.150000000000006,79.175,0.0,1.0,0.0026710254461175718,-0.0020679401606321333,-0.026238360702991487,0.0048711620612690845,0.19818984,0.019299257745345435,-3.298943926493327,0.0
0.893481242097186,-0.5170154893436836,-0.010591780900934544,1000.0,8,8,19200,False,16,2,11f469d083ed45cca9d4d5f6be76b19b,2021-04-09_12-26-06,1617996366,5.476544141769409,11.063801765441895,7723,4650286b7eb1,172.17.0.2,11.063801765441895,0,2,3d0f1_00003,"[-0.5170154893436836, 0.6741833493449465, -0.5087253712622144, 0.21109943862140557, -0.4546611756557202, -0.1275641273479997, 0.16675708421190993, 0.5462306580983476, -0.16471900510384818, 0.11086260997700892, -0.2979373747641043, -0.17524424993104137, -0.21011635500811088, -0.050441941434560156, -0.2656577869144745, 0.893481242097186]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.17441055981734796,0.9000591263601565,0.03776464948039356,0.8838925547436598,0.0,3001.569,3198.327,2524.732,3802.384,1.445,19200,19200,42.6125,79.3625,0.0,1.0,0.0026710254461175718,-0.010151847222199042,-0.023071414257089296,0.003289383631199598,0.2210335,0.009630183124293883,-3.2786752541859943,0.0
0.893481242097186,-0.5284570643006881,-0.11134678528349708,1000.0,8,8,28800,False,24,3,11f469d083ed45cca9d4d5f6be76b19b,2021-04-09_12-26-12,1617996372,5.589159965515137,16.65296173095703,7723,4650286b7eb1,172.17.0.2,16.65296173095703,0,3,3d0f1_00003,"[-0.39100939589379213, -0.37194544956863174, -0.5284570643006881, -0.12649551936412473, -0.06249218976843596, -0.3511754172583091, -0.35768536091412517, -0.31359395532087, -0.16471900510384818, 0.11086260997700892, -0.2979373747641043, -0.17524424993104137, -0.21011635500811088, -0.050441941434560156, -0.2656577869144745, 0.893481242097186, -0.5170154893436836, 0.6741833493449465, -0.5087253712622144, 0.21109943862140557, -0.4546611756557202, -0.1275641273479997, 0.16675708421190993, 0.5462306580983476]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.18015743569497034,0.927833106278248,0.03890630746090973,0.9033405440756767,0.0,3056.502,3140.845,2488.295,3858.063,1.458,28800,28800,46.2125,79.5125,0.0,1.0,0.0026710254461175718,-0.006775223861138026,-0.01729555118829012,0.002421462327862779,0.32557893,0.008098864791293939,-3.2761795330047607,0.0
0.893481242097186,-0.575787571258236,-0.16570787876059756,1000.0,8,8,38400,False,32,4,11f469d083ed45cca9d4d5f6be76b19b,2021-04-09_12-26-18,1617996378,5.540812015533447,22.19377374649048,7723,4650286b7eb1,172.17.0.2,22.19377374649048,0,4,3d0f1_00003,"[-0.18837129820401266, -0.24779364703788176, -0.575787571258236, 0.25278322514065277, -0.37932339603061727, -0.5171920495199667, -0.5339385807216402, -0.4407059559034907, -0.16471900510384818, 0.11086260997700892, -0.2979373747641043, -0.17524424993104137, -0.21011635500811088, -0.050441941434560156, -0.2656577869144745, 0.893481242097186, -0.5170154893436836, 0.6741833493449465, -0.5087253712622144, 0.21109943862140557, -0.4546611756557202, -0.1275641273479997, 0.16675708421190993, 0.5462306580983476, -0.39100939589379213, -0.37194544956863174, -0.5284570643006881, -0.12649551936412473, -0.06249218976843596, -0.3511754172583091, -0.35768536091412517, -0.31359395532087]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.18455531878136855,0.9448365436876923,0.039618310595693006,0.9148671065490543,0.0,3043.702,3154.054,2498.391,3842.473,1.462,38400,38400,47.7875,79.475,0.0,1.0,0.0026710254461175718,-0.010025856923311949,-0.02078148261954387,0.0023008706839755177,0.37537688,0.008454755283892154,-3.272911157608032,0.0
0.893481242097186,-0.575787571258236,-0.19236083615330027,1000.0,16,8,48000,False,48,5,11f469d083ed45cca9d4d5f6be76b19b,2021-04-09_12-26-23,1617996383,5.490663290023804,27.684437036514282,7723,4650286b7eb1,172.17.0.2,27.684437036514282,0,5,3d0f1_00003,"[-0.46045978743391214, -0.38208746807840643, -0.030196451840504346, -0.4395806542741026, -0.09765455045611837, -0.12311717006767087, -0.42188997126078454, 0.020371652348915692, -0.24347287459546696, -0.1117540525461016, -0.307058631758109, -0.3726979958499053, -0.3819116856636925, -0.011404411415870563, -0.17769214199413985, -0.3900618201334224, -0.16471900510384818, 0.11086260997700892, -0.2979373747641043, -0.17524424993104137, -0.21011635500811088, -0.050441941434560156, -0.2656577869144745, 0.893481242097186, -0.5170154893436836, 0.6741833493449465, -0.5087253712622144, 0.21109943862140557, -0.4546611756557202, -0.1275641273479997, 0.16675708421190993, 0.5462306580983476, -0.39100939589379213, -0.37194544956863174, -0.5284570643006881, -0.12649551936412473, -0.06249218976843596, -0.3511754172583091, -0.35768536091412517, -0.31359395532087, -0.18837129820401266, -0.24779364703788176, -0.575787571258236, 0.25278322514065277, -0.37932339603061727, -0.5171920495199667, -0.5339385807216402, -0.4407059559034907]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.1922955346222064,0.9575761868016297,0.04011465869365862,0.9198185588141667,0.0,3020.027,3178.78,2510.528,3823.897,1.464,48000,48000,46.550000000000004,79.375,0.0,1.0,0.0026710254461175718,-0.01245678065965573,-0.025344111695885657,0.0024305700495218237,0.47398522,0.010456760078668595,-3.2907234160105387,0.0
0.893481242097186,-0.582543003581992,-0.20357324043191977,1000.0,8,8,57600,False,56,6,11f469d083ed45cca9d4d5f6be76b19b,2021-04-09_12-26-28,1617996388,5.013918161392212,32.698355197906494,7723,4650286b7eb1,172.17.0.2,32.698355197906494,0,6,3d0f1_00003,"[-0.2055822999990189, -0.4107593889967668, -0.08123172829350789, -0.1379964280810605, -0.19112456280992907, -0.582543003581992, -0.4466937169544097, -0.11085020011240854, -0.16471900510384818, 0.11086260997700892, -0.2979373747641043, -0.17524424993104137, -0.21011635500811088, -0.050441941434560156, -0.2656577869144745, 0.893481242097186, -0.5170154893436836, 0.6741833493449465, -0.5087253712622144, 0.21109943862140557, -0.4546611756557202, -0.1275641273479997, 0.16675708421190993, 0.5462306580983476, -0.39100939589379213, -0.37194544956863174, -0.5284570643006881, -0.12649551936412473, -0.06249218976843596, -0.3511754172583091, -0.35768536091412517, -0.31359395532087, -0.18837129820401266, -0.24779364703788176, -0.575787571258236, 0.25278322514065277, -0.37932339603061727, -0.5171920495199667, -0.5339385807216402, -0.4407059559034907, -0.46045978743391214, -0.38208746807840643, -0.030196451840504346, -0.4395806542741026, -0.09765455045611837, -0.12311717006767087, -0.42188997126078454, 0.020371652348915692, -0.24347287459546696, -0.1117540525461016, -0.307058631758109, -0.3726979958499053, -0.3819116856636925, -0.011404411415870563, -0.17769214199413985, -0.3900618201334224]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.19341007364239865,0.9582533710739309,0.04013570776797846,0.9179281976088334,0.0,2927.376,3279.388,2516.138,3815.371,1.445,57600,57600,42.528571428571425,79.47142857142856,0.0,1.0,0.0026710254461175718,-0.013763388643662135,-0.02566915061324835,0.002596940662090977,0.44789505,0.009308820112297932,-3.289976053237915,0.0
0.893481242097186,-0.582543003581992,-0.19391114320465544,1000.0,8,8,67200,False,64,7,11f469d083ed45cca9d4d5f6be76b19b,2021-04-09_12-26-33,1617996393,5.290521860122681,37.988877058029175,7723,4650286b7eb1,172.17.0.2,37.988877058029175,0,7,3d0f1_00003,"[-0.406293242646488, 0.37307585125105214, -0.1335114841333046, 0.23822316082804917, -0.39182404476679666, -0.48568786312419227, -0.03876771883013497, -0.1654263594886266, -0.16471900510384818, 0.11086260997700892, -0.2979373747641043, -0.17524424993104137, -0.21011635500811088, -0.050441941434560156, -0.2656577869144745, 0.893481242097186, -0.5170154893436836, 0.6741833493449465, -0.5087253712622144, 0.21109943862140557, -0.4546611756557202, -0.1275641273479997, 0.16675708421190993, 0.5462306580983476, -0.39100939589379213, -0.37194544956863174, -0.5284570643006881, -0.12649551936412473, -0.06249218976843596, -0.3511754172583091, -0.35768536091412517, -0.31359395532087, -0.18837129820401266, -0.24779364703788176, -0.575787571258236, 0.25278322514065277, -0.37932339603061727, -0.5171920495199667, -0.5339385807216402, -0.4407059559034907, -0.46045978743391214, -0.38208746807840643, -0.030196451840504346, -0.4395806542741026, -0.09765455045611837, -0.12311717006767087, -0.42188997126078454, 0.020371652348915692, -0.24347287459546696, -0.1117540525461016, -0.307058631758109, -0.3726979958499053, -0.3819116856636925, -0.011404411415870563, -0.17769214199413985, -0.3900618201334224, -0.2055822999990189, -0.4107593889967668, -0.08123172829350789, -0.1379964280810605, -0.19112456280992907, -0.582543003581992, -0.4466937169544097, -0.11085020011240854]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.19379539967453352,0.9587295974872923,0.04015112504294009,0.9162891130792188,0.0,2911.456,3297.319,2509.271,3825.813,1.496,67200,67200,42.3,79.525,0.0,1.0,0.0026710254461175718,-0.011717169359326363,-0.02488571179409822,0.0029230653463552395,0.51491666,0.01024547675003608,-3.3084533405303955,0.0
0.893481242097186,-0.6617860915459899,-0.17382875879433868,1000.0,8,8,76800,False,72,8,11f469d083ed45cca9d4d5f6be76b19b,2021-04-09_12-26-39,1617996399,5.404919862747192,43.39379692077637,7723,4650286b7eb1,172.17.0.2,43.39379692077637,0,8,3d0f1_00003,"[0.11129053551261436, 0.7453529096435925, -0.43829809096253664, 0.4943803990055111, -0.3303761690079826, -0.6617860915459899, -0.1031823783289123, 0.07726141758926608, -0.16471900510384818, 0.11086260997700892, -0.2979373747641043, -0.17524424993104137, -0.21011635500811088, -0.050441941434560156, -0.2656577869144745, 0.893481242097186, -0.5170154893436836, 0.6741833493449465, -0.5087253712622144, 0.21109943862140557, -0.4546611756557202, -0.1275641273479997, 0.16675708421190993, 0.5462306580983476, -0.39100939589379213, -0.37194544956863174, -0.5284570643006881, -0.12649551936412473, -0.06249218976843596, -0.3511754172583091, -0.35768536091412517, -0.31359395532087, -0.18837129820401266, -0.24779364703788176, -0.575787571258236, 0.25278322514065277, -0.37932339603061727, -0.5171920495199667, -0.5339385807216402, -0.4407059559034907, -0.46045978743391214, -0.38208746807840643, -0.030196451840504346, -0.4395806542741026, -0.09765455045611837, -0.12311717006767087, -0.42188997126078454, 0.020371652348915692, -0.24347287459546696, -0.1117540525461016, -0.307058631758109, -0.3726979958499053, -0.3819116856636925, -0.011404411415870563, -0.17769214199413985, -0.3900618201334224, -0.2055822999990189, -0.4107593889967668, -0.08123172829350789, -0.1379964280810605, -0.19112456280992907, -0.582543003581992, -0.4466937169544097, -0.11085020011240854, -0.406293242646488, 0.37307585125105214, -0.1335114841333046, 0.23822316082804917, -0.39182404476679666, -0.48568786312419227, -0.03876771883013497, -0.1654263594886266]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.19417030575306374,0.9602242374157561,0.04021059417026134,0.9160857535434543,0.0,2924.645,3282.45,2493.286,3850.341,1.52,76800,76800,44.4375,79.39999999999999,0.0,1.0,0.0026710254461175718,-0.014619588268299897,-0.029175770804286003,0.003064489038661122,0.57015145,0.01149169459939003,-3.31626895904541,0.0
0.893481242097186,-0.6617860915459899,-0.16880228315356116,1000.0,8,8,86400,False,80,9,11f469d083ed45cca9d4d5f6be76b19b,2021-04-09_12-26-45,1617996405,5.739832639694214,49.13362956047058,7723,4650286b7eb1,172.17.0.2,49.13362956047058,0,9,3d0f1_00003,"[-0.0620810672095754, -0.18835619065125153, -0.14929601768852685, -0.5283667118655263, -0.2028997901556744, -0.2668231639486365, -0.40966626060426736, 0.81897718303095, -0.16471900510384818, 0.11086260997700892, -0.2979373747641043, -0.17524424993104137, -0.21011635500811088, -0.050441941434560156, -0.2656577869144745, 0.893481242097186, -0.5170154893436836, 0.6741833493449465, -0.5087253712622144, 0.21109943862140557, -0.4546611756557202, -0.1275641273479997, 0.16675708421190993, 0.5462306580983476, -0.39100939589379213, -0.37194544956863174, -0.5284570643006881, -0.12649551936412473, -0.06249218976843596, -0.3511754172583091, -0.35768536091412517, -0.31359395532087, -0.18837129820401266, -0.24779364703788176, -0.575787571258236, 0.25278322514065277, -0.37932339603061727, -0.5171920495199667, -0.5339385807216402, -0.4407059559034907, -0.46045978743391214, -0.38208746807840643, -0.030196451840504346, -0.4395806542741026, -0.09765455045611837, -0.12311717006767087, -0.42188997126078454, 0.020371652348915692, -0.24347287459546696, -0.1117540525461016, -0.307058631758109, -0.3726979958499053, -0.3819116856636925, -0.011404411415870563, -0.17769214199413985, -0.3900618201334224, -0.2055822999990189, -0.4107593889967668, -0.08123172829350789, -0.1379964280810605, -0.19112456280992907, -0.582543003581992, -0.4466937169544097, -0.11085020011240854, -0.406293242646488, 0.37307585125105214, -0.1335114841333046, 0.23822316082804917, -0.39182404476679666, -0.48568786312419227, -0.03876771883013497, -0.1654263594886266, 0.11129053551261436, 0.7453529096435925, -0.43829809096253664, 0.4943803990055111, -0.3303761690079826, -0.6617860915459899, -0.1031823783289123, 0.07726141758926608]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.19457020625033544,0.9616247386130059,0.040274755764369896,0.9160983158058318,0.0,2917.642,3290.328,2535.286,3786.555,1.528,86400,86400,52.962500000000006,74.875,0.0,1.0,0.0026710254461175718,-0.01291493384167552,-0.025695670284330844,0.002687981173706551,0.60976136,0.010092753985275826,-3.3189456049601236,0.0
0.893481242097186,-0.664149058179107,-0.1621975400232846,1000.0,16,8,96000,False,96,10,11f469d083ed45cca9d4d5f6be76b19b,2021-04-09_12-26-51,1617996411,6.088395118713379,55.22202467918396,7723,4650286b7eb1,172.17.0.2,55.22202467918396,0,10,3d0f1_00003,"[-0.045405379216985176, -0.39572971834079895, -0.16213055188414305, -0.2926539876491262, -0.3005016206820149, -0.372474054286514, 0.8026825377205009, -0.2677911494494265, 0.16036811113585858, 0.19046207480929533, -0.312310946576849, -0.21112810605949417, -0.03418347702543156, 0.13873157997922836, -0.664149058179107, -0.30056744424542114, -0.16471900510384818, 0.11086260997700892, -0.2979373747641043, -0.17524424993104137, -0.21011635500811088, -0.050441941434560156, -0.2656577869144745, 0.893481242097186, -0.5170154893436836, 0.6741833493449465, -0.5087253712622144, 0.21109943862140557, -0.4546611756557202, -0.1275641273479997, 0.16675708421190993, 0.5462306580983476, -0.39100939589379213, -0.37194544956863174, -0.5284570643006881, -0.12649551936412473, -0.06249218976843596, -0.3511754172583091, -0.35768536091412517, -0.31359395532087, -0.18837129820401266, -0.24779364703788176, -0.575787571258236, 0.25278322514065277, -0.37932339603061727, -0.5171920495199667, -0.5339385807216402, -0.4407059559034907, -0.46045978743391214, -0.38208746807840643, -0.030196451840504346, -0.4395806542741026, -0.09765455045611837, -0.12311717006767087, -0.42188997126078454, 0.020371652348915692, -0.24347287459546696, -0.1117540525461016, -0.307058631758109, -0.3726979958499053, -0.3819116856636925, -0.011404411415870563, -0.17769214199413985, -0.3900618201334224, -0.2055822999990189, -0.4107593889967668, -0.08123172829350789, -0.1379964280810605, -0.19112456280992907, -0.582543003581992, -0.4466937169544097, -0.11085020011240854, -0.406293242646488, 0.37307585125105214, -0.1335114841333046, 0.23822316082804917, -0.39182404476679666, -0.48568786312419227, -0.03876771883013497, -0.1654263594886266, 0.11129053551261436, 0.7453529096435925, -0.43829809096253664, 0.4943803990055111, -0.3303761690079826, -0.6617860915459899, -0.1031823783289123, 0.07726141758926608, -0.0620810672095754, -0.18835619065125153, -0.14929601768852685, -0.5283667118655263, -0.2028997901556744, -0.2668231639486365, -0.40966626060426736, 0.81897718303095]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.1967777113819004,0.9693149498198418,0.040505075806804264,0.9193122909979535,0.0,2989.054,3211.718,2526.785,3799.295,1.519,96000,96000,54.21111111111111,79.23333333333332,0.0,1.0,0.0026710254461175718,-0.017586355693638325,-0.032042282161613304,0.003118536788970232,0.651475,0.011337391138076781,-3.3264059034983315,0.0
