episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,custom_metrics/sharpe_mean,custom_metrics/sharpe_min,custom_metrics/sharpe_max,custom_metrics/MDD_mean,custom_metrics/MDD_min,custom_metrics/MDD_max,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
73.13546750880667,25.692018752684643,41.7012927042814,1000.0,8,8,384000,False,368,40,ad06e7185bcb4af590941567e34aaccc,2021-04-09_12-45-10,1617997510,4.762059211730957,218.5090410709381,12989,4650286b7eb1,172.17.0.2,4.762059211730957,0,1,120bf_00000,nan,nan,nan,27.57995510508731,22.260233635230893,31.98774508536663,"[56.728017420374606, 27.302254761952927, 40.22029370621758, 73.13546750880667, 35.69748788272115, 36.56912029715302, 25.692018752684643, 38.26568130434063]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.1493251194664084,0.7500982751060188,0.03149239447194273,0.7115360054743478,0.0,2250.478,4265.76,2492.294,3851.873,1.497,384000,384000,25.142857142857142,70.65714285714286,0.0,1.0,0.0006692369891822996,0.45675228496392567,-0.04074136576304833,0.47491033871968585,0.9656176,0.02258331706126531,-4.290925165812174,0.0
84.41344819216462,25.692018752684643,46.691113805727205,1000.0,8,8,393600,False,376,41,ad06e7185bcb4af590941567e34aaccc,2021-04-09_12-45-14,1617997514,4.624230861663818,223.13327193260193,12989,4650286b7eb1,172.17.0.2,9.386290073394775,0,2,120bf_00000,nan,nan,nan,26.909556817364606,19.204096022205665,31.98774508536663,"[39.629474217172515, 54.88245818910982, 84.41344819216462, 29.013899511577307, 75.11938606038791, 37.58128303297629, 33.7066793821107, 59.100850671884906, 56.728017420374606, 27.302254761952927, 40.22029370621758, 73.13546750880667, 35.69748788272115, 36.56912029715302, 25.692018752684643, 38.26568130434063]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.14800993540515017,0.7540746392435319,0.03168565470910662,0.7032748425858906,0.0,2165.295,4433.576,2515.179,3816.826,1.742,393600,393600,22.11428571428571,70.72857142857143,0.0,1.5,0.0006692369891822996,0.9325174796581268,-0.03510658064236243,0.9386354708671569,0.9448421,0.019325728565454482,-4.33255028406779,0.0
84.41344819216462,24.207352487241764,44.99688520768115,1000.0,8,8,403200,False,384,42,ad06e7185bcb4af590941567e34aaccc,2021-04-09_12-45-19,1617997519,4.587250232696533,227.72052216529846,12989,4650286b7eb1,172.17.0.2,13.973540306091309,0,3,120bf_00000,nan,nan,nan,28.315615748997896,19.204096022205665,40.52039364229567,"[37.26482900858992, 55.54429400600882, 25.90347471392018, 52.65179760910256, 47.795555656828036, 24.207352487241764, 46.654749049070425, 42.84537156195078, 56.728017420374606, 27.302254761952927, 40.22029370621758, 73.13546750880667, 35.69748788272115, 36.56912029715302, 25.692018752684643, 38.26568130434063, 39.629474217172515, 54.88245818910982, 84.41344819216462, 29.013899511577307, 75.11938606038791, 37.58128303297629, 33.7066793821107, 59.100850671884906]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.14701655799603608,0.7549299549006122,0.03172060444715311,0.6969767084818175,0.0,2120.171,4527.937,2527.18,3798.701,1.646,403200,403200,21.21428571428572,70.71428571428571,0.0,1.5,0.0006692369891822996,0.35648788839578627,-0.04383871390794714,0.3762661987543106,0.9763968,0.01604026901225249,-4.342677561442057,0.0
84.41344819216462,23.55981472695969,45.00057051699467,1000.0,8,8,412800,False,392,43,ad06e7185bcb4af590941567e34aaccc,2021-04-09_12-45-24,1617997524,4.86244010925293,232.5829622745514,12989,4650286b7eb1,172.17.0.2,18.83598041534424,0,4,120bf_00000,nan,nan,nan,28.183338940919676,18.378087904564858,40.52039364229567,"[83.57500505223952, 43.46029288031671, 45.43270238037615, 46.02231832311851, 29.94537792086807, 33.09922629418314, 23.55981472695969, 54.998273981419985, 56.728017420374606, 27.302254761952927, 40.22029370621758, 73.13546750880667, 35.69748788272115, 36.56912029715302, 25.692018752684643, 38.26568130434063, 39.629474217172515, 54.88245818910982, 84.41344819216462, 29.013899511577307, 75.11938606038791, 37.58128303297629, 33.7066793821107, 59.100850671884906, 37.26482900858992, 55.54429400600882, 25.90347471392018, 52.65179760910256, 47.795555656828036, 24.207352487241764, 46.654749049070425, 42.84537156195078]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.1463709489263499,0.7639080298173487,0.03174627361623328,0.6927187226285367,0.0,2140.552,4484.825,2558.98,3751.495,1.628,412800,412800,25.33333333333334,70.73333333333333,0.0,1.5,0.0006692369891822996,0.7438185807069143,-0.045513074398040775,0.7590243097146352,0.96170646,0.020204892096420127,-4.376447474161784,0.0
96.50830194136319,23.55981472695969,49.60754651336807,1000.0,16,8,422400,False,408,44,ad06e7185bcb4af590941567e34aaccc,2021-04-09_12-45-29,1617997529,4.810304164886475,237.39326643943787,12989,4650286b7eb1,172.17.0.2,23.646284580230713,0,5,120bf_00000,nan,nan,nan,26.614677849213734,17.919111090131718,40.52039364229567,"[51.75950592617614, 52.32953287201043, 30.849621742079297, 94.34067382872296, 60.161874242005766, 39.74976872182516, 95.39320330919104, 96.50830194136319, 78.18729512337872, 64.03704857909311, 47.43581587442709, 53.37273017728368, 40.11355712968164, 32.624192194796024, 55.64302655763865, 48.637827878165226, 56.728017420374606, 27.302254761952927, 40.22029370621758, 73.13546750880667, 35.69748788272115, 36.56912029715302, 25.692018752684643, 38.26568130434063, 39.629474217172515, 54.88245818910982, 84.41344819216462, 29.013899511577307, 75.11938606038791, 37.58128303297629, 33.7066793821107, 59.100850671884906, 37.26482900858992, 55.54429400600882, 25.90347471392018, 52.65179760910256, 47.795555656828036, 24.207352487241764, 46.654749049070425, 42.84537156195078, 83.57500505223952, 43.46029288031671, 45.43270238037615, 46.02231832311851, 29.94537792086807, 33.09922629418314, 23.55981472695969, 54.998273981419985]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.14954415925746628,0.7715246748137671,0.03181426902428324,0.6884839117353859,0.0,2141.634,4482.56,2578.715,3722.784,1.632,422400,422400,22.657142857142855,70.8,0.0,2.25,0.0006692369891822996,1.4768441541989645,-0.033239667223145565,1.4710326059659322,0.9445206,0.017356096245348455,-4.486168142954509,0.0
102.10535911338329,23.55981472695969,50.19049286026618,1000.0,8,8,432000,False,416,45,ad06e7185bcb4af590941567e34aaccc,2021-04-09_12-45-33,1617997533,4.796501398086548,242.1897678375244,12989,4650286b7eb1,172.17.0.2,28.44278597831726,0,6,120bf_00000,nan,nan,nan,26.954213945049435,17.693734843527473,47.294303478753434,"[39.61400121903241, 62.3075008902582, 49.72272909934349, 102.10535911338329, 60.44910789404271, 41.886875844167925, 35.10826486476222, 38.31152860824832, 56.728017420374606, 27.302254761952927, 40.22029370621758, 73.13546750880667, 35.69748788272115, 36.56912029715302, 25.692018752684643, 38.26568130434063, 39.629474217172515, 54.88245818910982, 84.41344819216462, 29.013899511577307, 75.11938606038791, 37.58128303297629, 33.7066793821107, 59.100850671884906, 37.26482900858992, 55.54429400600882, 25.90347471392018, 52.65179760910256, 47.795555656828036, 24.207352487241764, 46.654749049070425, 42.84537156195078, 83.57500505223952, 43.46029288031671, 45.43270238037615, 46.02231832311851, 29.94537792086807, 33.09922629418314, 23.55981472695969, 54.998273981419985, 51.75950592617614, 52.32953287201043, 30.849621742079297, 94.34067382872296, 60.161874242005766, 39.74976872182516, 95.39320330919104, 96.50830194136319, 78.18729512337872, 64.03704857909311, 47.43581587442709, 53.37273017728368, 40.11355712968164, 32.624192194796024, 55.64302655763865, 48.637827878165226]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.1501634459274562,0.7732508799439116,0.03184079559136888,0.6872752683123109,0.0,2138.39,4489.36,2593.588,3701.436,1.607,432000,432000,22.657142857142855,70.8,0.0,2.25,0.0006692369891822996,0.8321880714098613,-0.03413555557529131,0.8382378683487575,0.96144205,0.012482557147741317,-4.418232116699219,0.0
102.10535911338329,23.55981472695969,50.27776903682523,1000.0,8,8,441600,False,424,46,ad06e7185bcb4af590941567e34aaccc,2021-04-09_12-45-38,1617997538,4.603363275527954,246.79313111305237,12989,4650286b7eb1,172.17.0.2,33.046149253845215,0,7,120bf_00000,nan,nan,nan,27.61379589938594,17.693734843527473,47.294303478753434,"[54.2443890577503, 32.79740423048905, 30.868718432482705, 68.22837130044687, 78.04546633669344, 35.82281807609371, 37.90988631292122, 69.19256443503116, 56.728017420374606, 27.302254761952927, 40.22029370621758, 73.13546750880667, 35.69748788272115, 36.56912029715302, 25.692018752684643, 38.26568130434063, 39.629474217172515, 54.88245818910982, 84.41344819216462, 29.013899511577307, 75.11938606038791, 37.58128303297629, 33.7066793821107, 59.100850671884906, 37.26482900858992, 55.54429400600882, 25.90347471392018, 52.65179760910256, 47.795555656828036, 24.207352487241764, 46.654749049070425, 42.84537156195078, 83.57500505223952, 43.46029288031671, 45.43270238037615, 46.02231832311851, 29.94537792086807, 33.09922629418314, 23.55981472695969, 54.998273981419985, 51.75950592617614, 52.32953287201043, 30.849621742079297, 94.34067382872296, 60.161874242005766, 39.74976872182516, 95.39320330919104, 96.50830194136319, 78.18729512337872, 64.03704857909311, 47.43581587442709, 53.37273017728368, 40.11355712968164, 32.624192194796024, 55.64302655763865, 48.637827878165226, 39.61400121903241, 62.3075008902582, 49.72272909934349, 102.10535911338329, 60.44910789404271, 41.886875844167925, 35.10826486476222, 38.31152860824832]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.1504287528522843,0.7740938056135552,0.031856326957638396,0.6861625737734143,0.0,2125.858,4515.823,2586.826,3711.112,1.603,441600,441600,21.74285714285714,70.78571428571429,0.0,2.25,0.0006692369891822996,0.5922727298736572,-0.035428753097852074,0.5986213628451029,0.97216916,0.01292449386169513,-4.42002805074056,0.0
137.06163731588296,23.55981472695969,51.707143092396215,1000.0,8,8,451200,False,432,47,ad06e7185bcb4af590941567e34aaccc,2021-04-09_12-45-43,1617997543,4.7804248332977295,251.5735559463501,12989,4650286b7eb1,172.17.0.2,37.826574087142944,0,8,120bf_00000,nan,nan,nan,27.95983225155643,17.693734843527473,47.294303478753434,"[137.06163731588296, 43.37616022427287, 39.97419910714616, 102.74936279356015, 30.132609211025162, 45.383939262149326, 71.62395643349512, 34.83521994818117, 56.728017420374606, 27.302254761952927, 40.22029370621758, 73.13546750880667, 35.69748788272115, 36.56912029715302, 25.692018752684643, 38.26568130434063, 39.629474217172515, 54.88245818910982, 84.41344819216462, 29.013899511577307, 75.11938606038791, 37.58128303297629, 33.7066793821107, 59.100850671884906, 37.26482900858992, 55.54429400600882, 25.90347471392018, 52.65179760910256, 47.795555656828036, 24.207352487241764, 46.654749049070425, 42.84537156195078, 83.57500505223952, 43.46029288031671, 45.43270238037615, 46.02231832311851, 29.94537792086807, 33.09922629418314, 23.55981472695969, 54.998273981419985, 51.75950592617614, 52.32953287201043, 30.849621742079297, 94.34067382872296, 60.161874242005766, 39.74976872182516, 95.39320330919104, 96.50830194136319, 78.18729512337872, 64.03704857909311, 47.43581587442709, 53.37273017728368, 40.11355712968164, 32.624192194796024, 55.64302655763865, 48.637827878165226, 39.61400121903241, 62.3075008902582, 49.72272909934349, 102.10535911338329, 60.44910789404271, 41.886875844167925, 35.10826486476222, 38.31152860824832, 54.2443890577503, 32.79740423048905, 30.868718432482705, 68.22837130044687, 78.04546633669344, 35.82281807609371, 37.90988631292122, 69.19256443503116]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.15053264638099376,0.7746597197698518,0.03187498040432976,0.6853917618591139,0.0,2130.292,4506.424,2590.014,3706.544,1.606,451200,451200,21.91428571428571,70.75714285714287,0.0,2.25,0.0006692369891822996,1.5692650254567464,-0.030745723582804203,1.5660044185320536,0.93397045,0.015113937643667062,-4.446876837412517,0.0
138.93236745660604,23.55981472695969,53.433075424562546,1000.0,8,8,460800,False,440,48,ad06e7185bcb4af590941567e34aaccc,2021-04-09_12-45-48,1617997548,4.700832843780518,256.2743887901306,12989,4650286b7eb1,172.17.0.2,42.52740693092346,0,9,120bf_00000,nan,nan,nan,27.971742030685412,17.693734843527473,47.294303478753434,"[84.49832750714629, 47.86211951148847, 40.582892525808425, 138.93236745660604, 59.235874801955546, 50.27278448787046, 85.3080187864046, 45.0393462351961, 56.728017420374606, 27.302254761952927, 40.22029370621758, 73.13546750880667, 35.69748788272115, 36.56912029715302, 25.692018752684643, 38.26568130434063, 39.629474217172515, 54.88245818910982, 84.41344819216462, 29.013899511577307, 75.11938606038791, 37.58128303297629, 33.7066793821107, 59.100850671884906, 37.26482900858992, 55.54429400600882, 25.90347471392018, 52.65179760910256, 47.795555656828036, 24.207352487241764, 46.654749049070425, 42.84537156195078, 83.57500505223952, 43.46029288031671, 45.43270238037615, 46.02231832311851, 29.94537792086807, 33.09922629418314, 23.55981472695969, 54.998273981419985, 51.75950592617614, 52.32953287201043, 30.849621742079297, 94.34067382872296, 60.161874242005766, 39.74976872182516, 95.39320330919104, 96.50830194136319, 78.18729512337872, 64.03704857909311, 47.43581587442709, 53.37273017728368, 40.11355712968164, 32.624192194796024, 55.64302655763865, 48.637827878165226, 39.61400121903241, 62.3075008902582, 49.72272909934349, 102.10535911338329, 60.44910789404271, 41.886875844167925, 35.10826486476222, 38.31152860824832, 54.2443890577503, 32.79740423048905, 30.868718432482705, 68.22837130044687, 78.04546633669344, 35.82281807609371, 37.90988631292122, 69.19256443503116, 137.06163731588296, 43.37616022427287, 39.97419910714616, 102.74936279356015, 30.132609211025162, 45.383939262149326, 71.62395643349512, 34.83521994818117]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.15051280829786715,0.7748435619167536,0.03188635510132394,0.6846265988588228,0.0,2120.769,4526.661,2596.666,3697.048,1.596,460800,460800,22.96666666666667,70.76666666666667,0.0,2.25,0.0006692369891822996,1.486042143503825,-0.03093322624762853,1.4837149000167846,0.95174927,0.01478241704404354,-4.438176256815592,0.0
138.93236745660604,23.55981472695969,55.360521616331226,1000.0,16,8,470400,False,456,49,ad06e7185bcb4af590941567e34aaccc,2021-04-09_12-45-52,1617997552,4.766742706298828,261.04113149642944,12989,4650286b7eb1,172.17.0.2,47.29414963722229,0,10,120bf_00000,nan,nan,nan,27.423680275696082,13.43947187006211,47.294303478753434,"[48.5766285490846, 86.6899817682595, 91.74363400434841, 37.680168258094795, 63.45885479290408, 38.51162279264182, 54.2767081988235, 62.96314661216536, 43.43568283703322, 90.9509047228561, 28.09755166493891, 45.15855954836727, 62.43043782484496, 125.36972860388795, 86.97639313329333, 73.64403789125045, 56.728017420374606, 27.302254761952927, 40.22029370621758, 73.13546750880667, 35.69748788272115, 36.56912029715302, 25.692018752684643, 38.26568130434063, 39.629474217172515, 54.88245818910982, 84.41344819216462, 29.013899511577307, 75.11938606038791, 37.58128303297629, 33.7066793821107, 59.100850671884906, 37.26482900858992, 55.54429400600882, 25.90347471392018, 52.65179760910256, 47.795555656828036, 24.207352487241764, 46.654749049070425, 42.84537156195078, 83.57500505223952, 43.46029288031671, 45.43270238037615, 46.02231832311851, 29.94537792086807, 33.09922629418314, 23.55981472695969, 54.998273981419985, 51.75950592617614, 52.32953287201043, 30.849621742079297, 94.34067382872296, 60.161874242005766, 39.74976872182516, 95.39320330919104, 96.50830194136319, 78.18729512337872, 64.03704857909311, 47.43581587442709, 53.37273017728368, 40.11355712968164, 32.624192194796024, 55.64302655763865, 48.637827878165226, 39.61400121903241, 62.3075008902582, 49.72272909934349, 102.10535911338329, 60.44910789404271, 41.886875844167925, 35.10826486476222, 38.31152860824832, 54.2443890577503, 32.79740423048905, 30.868718432482705, 68.22837130044687, 78.04546633669344, 35.82281807609371, 37.90988631292122, 69.19256443503116, 137.06163731588296, 43.37616022427287, 39.97419910714616, 102.74936279356015, 30.132609211025162, 45.383939262149326, 71.62395643349512, 34.83521994818117, 84.49832750714629, 47.86211951148847, 40.582892525808425, 138.93236745660604, 59.235874801955546, 50.27278448787046, 85.3080187864046, 45.0393462351961]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.1512738382991078,0.7748033020265349,0.031901784656610706,0.6833238185427435,0.0,2120.41,4527.427,2601.207,3690.594,1.629,470400,470400,22.72857142857143,70.84285714285714,0.0,2.25,0.0006692369891822996,2.378093859354655,-0.026668184362351896,2.3617508220672607,0.9423307,0.01911609829713901,-4.557247905731201,0.0
